Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025/08/26,256,SDBD87,38.84,1077.5,1077.5,1077.5,1077.5,"1,077.50",0.0,0.0,"1,077.50",50.00,"1,056.50","53,875.00",1,21.0,0.0,1.99,0.0,0.0,"1,120.00",993.50
2025/09/01,260,SDBD87,36.51,1070.0,1070.0,1070.0,1070.0,"1,070.00",0.0,0.0,"1,070.00",25.00,"1,077.50","26,750.00",1,-7.5,0.0,-0.7,0.0,0.0,"1,120.00",993.50
2025/09/02,259,SDBD87,21.56,1063.0,1063.0,1063.0,1063.0,"1,063.00",0.0,0.0,"1,063.00",25.00,"1,070.00","26,575.00",1,-7.0,0.0,-0.65,0.0,0.0,"1,120.00",993.50
2025/09/03,260,SDBD87,21.19,1063.0,1063.0,1063.0,1070.0,"1,063.00",7.0,0.01,"1,070.00",6.00,"1,063.00","6,420.00",1,7.0,0.0,0.66,0.0,0.0,"1,120.00",993.50
2025/09/04,250,SDBD87,21.79,1070.0,1070.0,1070.0,1070.0,"1,070.00",0.0,0.0,"1,070.00",25.00,"1,070.00","26,750.00",1,0.0,0.0,0.0,0.0,0.0,"1,120.00",993.50
2025/09/08,254,SDBD87,33.48,1080.0,1080.0,1080.0,1080.0,"1,080.00",0.0,0.0,"1,080.00",25.00,"1,070.00","27,000.00",1,10.0,0.0,0.93,0.0,0.0,"1,120.00","1,002.00"
2025/09/23,262,SDBD87,23.21,1058.5,1069.2,1058.4,1069.2,"1,069.20",0.0,0.0,"1,063.83",50.00,"1,080.00","53,191.50",3,-10.80,10.8,-1.0,1.02,0.5,"1,120.00","1,011.30"
2025/07/30,261,SDBD87,26.33,1078.0,1078.0,1078.0,1078.0,"1,078.00",0.0,0.0,"1,078.00",30.00,"1,100.00","32,340.00",2,-22.0,0.0,-2.0,0.0,0.0,"1,120.00",970.00
2025/08/04,258,SDBD87,27.62,1056.5,1056.5,1051.0,1054.66,"1,051.00",3.66,0.0,"1,054.67",75.00,"1,078.00","79,100.00",2,-23.34,5.5,-2.17,0.52,0.0,"1,120.00",980.30
2025/08/05,259,SDBD87,26.67,1055.0,1055.0,1055.0,1055.0,"1,055.00",0.0,0.0,"1,055.00",25.00,"1,054.66","26,375.00",1,0.34,0.0,0.03,0.0,0.0,"1,120.00",980.30
2025/08/07,252,SDBD87,30.3,1053.5,1054.5,1053.5,1054.5,"1,054.50",0.0,0.0,"1,053.82",74.00,"1,055.00","77,983.00",2,-0.5,1.0,-0.05,0.09,0.06,"1,120.00",980.90
2025/08/11,256,SDBD87,32.47,1054.0,1054.0,1054.0,1048.3,"1,054.00",-5.7,-0.01,"1,053.78",26.00,"1,054.50","27,398.30",2,-6.2,0.0,-0.59,0.0,-0.52,"1,120.00",981.10
2025/08/12,257,SDBD87,43.72,1069.0,1080.0,1069.0,1079.94,"1,080.00",-0.06,0.0,"1,077.80",255.00,"1,048.30","274,839.00",4,31.64,11.0,3.02,1.03,0.2,"1,120.00",981.10
2025/08/14,253,SDBD87,33.85,1059.0,1059.0,1045.7,1045.7,"1,045.70",0.0,0.0,"1,052.62",50.00,"1,079.94","52,630.80",2,-34.24,13.3,-3.17,1.27,-0.66,"1,120.00",986.10
2025/08/17,249,SDBD87,32.8,1047.0,1047.0,1047.0,1047.0,"1,047.00",0.0,0.0,"1,047.00",25.00,"1,045.70","26,175.00",1,1.3,0.0,0.12,0.0,0.0,"1,120.00",987.10
2025/08/19,249,SDBD87,29.21,1051.0,1055.0,1051.0,1055.0,"1,055.00",0.0,0.0,"1,054.20",125.00,"1,047.00","131,775.00",2,8.0,4.0,0.76,0.38,0.08,"1,120.00",989.10
2025/08/21,253,SDBD87,41.42,1055.0,1056.5,1055.0,1056.5,"1,056.50",0.0,0.0,"1,055.75",100.00,"1,055.00","105,575.00",2,1.5,1.5,0.14,0.14,0.07,"1,120.00",989.10
2025/07/07,246,SDBD87,30.18,1085.0,1100.0,1085.0,1100.0,"1,100.00",0.0,0.0,"1,092.50",50.00,"1,106.00","54,625.00",2,-6.0,15.0,-0.54,1.38,0.68,"1,120.00",947.00
2025/06/18,248,SDBD87,29.49,1085.0,1085.0,1080.0,1080.0,"1,080.00",0.0,0.0,"1,082.00",250.00,"1,106.00","270,500.00",3,-26.0,5.0,-2.35,0.46,-0.19,"1,120.00",947.00
2025/06/19,249,SDBD87,23.89,1080.0,1080.0,1080.0,1080.0,"1,080.00",0.0,0.0,"1,080.00",3.00,"1,080.00","3,240.00",1,0.0,0.00,0.0,0.0,0.0,"1,120.00",947.00
2025/06/22,245,SDBD87,19.99,1080.0,1080.0,1080.0,1080.0,"1,080.00",0.0,0.0,"1,080.00",25.00,"1,080.00","27,000.00",1,0.0,0.00,0.0,0.0,0.0,"1,120.00",947.00
2025/06/23,260,SDBD87,40.3,1080.0,1106.0,1080.0,1106.0,"1,106.00",0.0,0.0,"1,105.98",253.00,"1,080.00","279,813.00",2,26.0,26.00,2.41,2.41,0.0,"1,120.00",947.00
2025/06/29,263,SDBD87,34.79,1106.0,1106.0,1106.0,1106.0,"1,106.00",0.0,0.0,"1,106.00",25.00,"1,106.00","27,650.00",1,0.00,0.0,0.0,0.0,0.0,"1,120.00",947.00
2025/05/18,244,SDBD87,22.59,1082.1,1082.1,1082.1,1082.1,"1,082.10",0.0,0.0,"1,082.10",55.00,"1,073.10","59,515.50",2,9.0,0.0,0.84,0.0,0.0,"1,120.00",947.00
2025/05/20,246,SDBD87,42.88,1099.0,1100.0,1099.0,1100.0,"1,100.00",0.0,0.0,"1,099.80",125.00,"1,082.10","137,475.00",2,17.9,1.0,1.65,0.09,0.02,"1,120.00",947.00
2025/05/22,249,SDBD87,47.35,1105.0,1110.0,1105.0,1109.76,"1,110.00",-0.24,0.0,"1,109.76","1,050.00","1,100.00","1,165,250.00",2,9.76,5.00,0.89,0.45,0.0,"1,120.00",947.00
2025/05/25,248,SDBD87,42.66,1100.0,1100.0,1080.2,1099.5,"1,099.50",0.0,0.0,"1,096.14",168.00,"1,109.76","184,151.00",4,-10.26,19.8,-0.92,1.83,0.31,"1,120.00",947.00
2025/05/26,271,SDBD87,35.1,1099.5,1099.5,1099.5,1080.0,"1,099.50",-19.5,-0.02,"1,080.00",3.00,"1,099.50","3,240.00",1,-19.5,0.0,-1.77,0.0,0.0,"1,120.00",947.00
2025/05/27,253,SDBD87,33.25,1092.1,1092.1,1092.1,1094.0,"1,092.10",1.9,0.0,"1,092.30",28.00,"1,080.00","30,584.50",2,14.0,0.0,1.3,0.0,0.16,"1,120.00",947.00
2025/05/28,257,SDBD87,35.74,1075.1,1100.0,1075.1,1100.0,"1,100.00",0.0,0.0,"1,094.67",128.00,"1,094.00","140,117.50",3,6.0,24.9,0.55,2.32,0.48,"1,120.00",947.00
2025/06/04,248,SDBD87,30.95,1100.0,1100.0,1100.0,1100.0,"1,100.00",0.0,0.0,"1,100.00",50.00,"1,100.00","55,000.00",1,0.0,0.0,0.0,0.0,0.0,"1,120.00",947.00
2025/06/05,247,SDBD87,39.48,1100.0,1100.0,1100.0,1100.0,"1,100.00",0.0,0.0,"1,100.00","1,029.00","1,100.00","1,131,899.60",4,0.0,0.0,0.0,0.0,0.0,"1,120.00",947.00
2025/06/08,248,SDBD87,27.88,1100.0,1100.0,1100.0,1100.0,"1,100.00",0.0,0.0,"1,100.00",25.00,"1,100.00","27,500.00",1,0.0,0.0,0.0,0.0,0.0,"1,120.00",947.00
2025/06/09,259,SDBD87,34.0,1100.0,1100.0,1100.0,1106.0,"1,100.00",6.0,0.01,"1,106.00",9.00,"1,100.00","9,954.00",1,6.0,0.0,0.55,0.0,0.0,"1,120.00",947.00
2024/08/12,273,SDBD87,65.29,981.1,995.0,981.1,995.0,995.00,0.0,0.0,988.96,99.00,990.10,"97,907.50",3,4.9,13.90,0.49,1.42,0.61,"1,023.00",778.30
2024/09/09,263,SDBD87,46.76,1022.0,1022.0,1020.0,1020.0,"1,020.00",0.0,0.0,"1,021.60",125.00,"1,002.00","127,700.00",2,18.00,2.0,1.8,0.2,-0.16,"1,024.00",778.30
2024/11/10,259,SDBD87,-,1055.0,1055.0,1055.0,1055.0,"1,055.00",0.0,0.0,"1,055.00",60.00,"1,055.70","63,300.00",1,-0.7,0.00,-0.07,0.0,0.0,"1,055.70",815.70
2024/12/04,255,SDBD87,29.57,1065.0,1070.0,1065.0,1070.0,"1,070.00",0.0,0.0,"1,067.73",55.00,"1,085.00","58,725.00",2,-15.0,5.0,-1.38,0.47,0.21,"1,085.00",830.10
2025/01/01,240,SDBD87,25.68,1095.0,1095.0,1095.0,1095.0,"1,095.00",0.0,0.0,"1,094.95",10.00,"1,085.00","10,949.50",2,10.0,0.0,0.92,0.0,0.0,"1,110.00",830.10
2025/01/27,245,SDBD87,39.42,1050.0,1050.0,1048.1,1049.0,"1,049.00",0.0,0.0,"1,049.01",800.00,"1,049.00","839,210.00",8,0.00,1.90,0.0,0.18,0.0,"1,114.00",837.00
2025/02/24,244,SDBD87,23.43,1048.6,1048.6,1048.6,1048.6,"1,048.60",0.0,0.0,"1,048.60",75.00,"1,070.00","78,645.00",3,-21.40,0.00,-2.0,0.0,0.0,"1,114.00",885.20
2025/03/23,251,SDBD87,43.02,1080.0,1081.2,1080.0,1081.2,"1,081.20",0.0,0.0,"1,080.10",300.00,"1,060.00","324,030.00",2,21.2,1.2,2.0,0.11,0.1,"1,114.00",911.00
2025/04/20,263,SDBD87,41.87,1103.5,1120.0,1103.5,1114.0,"1,114.00",0.0,0.0,"1,108.95",921.00,"1,082.00","1,021,341.00",9,32.00,16.5,2.96,1.5,0.45,"1,120.00",947.00
2025/04/21,253,SDBD87,27.44,1094.0,1094.0,1094.0,1094.0,"1,094.00",0.0,0.0,"1,094.00",20.00,"1,114.00","21,880.00",1,-20.0,0.0,-1.8,0.0,0.0,"1,120.00",947.00
2025/04/22,254,SDBD87,39.08,1094.2,1100.0,1094.2,1100.0,"1,100.00",0.0,0.0,"1,098.79",120.00,"1,094.00","131,855.00",3,6.0,5.8,0.55,0.53,0.11,"1,120.00",947.00
2025/04/24,243,SDBD87,37.3,1110.0,1115.0,1110.0,1112.94,"1,115.00",-2.06,0.0,"1,112.94",85.00,"1,100.00","94,600.00",2,12.94,5.0,1.18,0.45,0.0,"1,120.00",947.00
2025/04/28,261,SDBD87,34.11,1106.0,1106.0,1106.0,1100.0,"1,106.00",-6.0,-0.01,"1,105.85",200.00,"1,112.94","221,170.00",3,-12.94,0.0,-1.16,0.0,-0.53,"1,120.00",947.00
2025/04/30,250,SDBD87,22.13,1100.0,1100.0,1100.0,1100.0,"1,100.00",0.0,0.0,"1,100.00",25.00,"1,100.00","27,500.00",1,0.0,0.0,0.0,0.0,0.0,"1,120.00",947.00
2025/05/06,252,SDBD87,28.87,1108.0,1109.9,1108.0,1108.47,"1,109.90",-1.43,0.0,"1,108.48",100.00,"1,100.00","110,847.50",2,8.47,1.9,0.77,0.17,0.0,"1,120.00",947.00
