Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2017/05/23,108,PURBLP,-,229.0,225.0,221.0,221.0,221.00,0.0,0.0,223.00,"8,180.00",229.00,"1,824,140.00",2,-8.0,4.0,0.0,1.81,-0.9,0.0,0.0
2017/05/28,106,PURBLP,-,221.0,221.0,221.0,221.0,221.00,0.0,0.0,221.00,"22,674.00",221.00,"5,010,954.00",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/09,104,PURBLP,-,229.0,229.0,229.0,229.0,229.00,0.0,0.0,229.00,"30,592.00",229.00,"7,005,568.00",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
