Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025/02/02,277,SICLPO,31.07,470.0,470.0,470.0,470.0,470.00,0.0,0.0,470.00,"60,000.00",470.00,"28,200,000.00",1,0.0,0.00,0.0,0.0,0.0,470.00,470.00
2025/02/04,262,SICLPO,32.85,461.0,461.0,461.0,461.0,461.00,0.0,0.0,461.00,"60,000.00",470.00,"27,660,000.00",1,-9.0,0.00,-1.91,0.0,0.0,470.00,461.00
2025/02/06,263,SICLPO,31.24,461.0,461.0,461.0,461.0,461.00,0.0,0.0,461.00,"50,000.00",461.00,"23,050,000.00",1,0.0,0.0,0.0,0.0,0.0,470.00,461.00
2022/01/30,196,SICLPO,61.98,1065.0,1065.0,1065.0,1065.0,"1,065.00",0.0,0.0,"1,065.00","36,890.00","1,065.00","39,287,850.00",1,0.0,0.0,0.0,0.0,0.0,"1,065.00",911.00
2022/01/31,192,SICLPO,63.4,1050.0,1050.0,1050.0,1050.0,"1,050.00",0.0,0.0,"1,050.00","23,504.00","1,065.00","24,679,200.00",1,-15.0,0.0,-1.41,0.0,0.0,"1,065.00",911.00
2021/09/30,192,SICLPO,48.39,911.0,911.0,911.0,911.0,911.00,0.0,0.0,911.00,"100,000.00",911.00,"91,100,000.00",1,0.0,0.0,0.0,0.0,0.0,"1,009.00",911.00
2021/10/03,199,SICLPO,58.28,911.0,911.0,911.0,911.0,911.00,0.0,0.0,911.00,"150,000.00",911.00,"136,650,000.00",1,0.0,0.0,0.0,0.0,0.0,"1,009.00",911.00
2021/10/05,192,SICLPO,59.13,911.0,911.0,911.0,911.0,911.00,0.0,0.0,911.00,"150,000.00",911.00,"136,650,000.00",1,0.0,0.0,0.0,0.0,0.0,"1,009.00",911.00
2021/10/11,187,SICLPO,48.47,911.0,911.0,911.0,911.0,911.00,0.0,0.0,911.00,"100,000.00",911.00,"91,100,000.00",1,0.0,0.0,0.0,0.0,0.0,"1,009.00",911.00
2021/01/11,175,SICLPO,56.32,1009.0,1009.0,1009.0,1009.0,"1,009.00",0.0,0.0,"1,009.00","47,471.00","1,009.00","47,898,239.00",1,0.0,0.0,0.0,0.0,0.0,"1,009.00","1,009.00"
2019/07/29,142,SICLPO,31.21,440.0,440.0,440.0,440.0,440.00,0.0,0.0,440.00,200.00,600.00,"88,000.00",1,-160.0,0.0,-26.67,0.0,0.0,440.00,0.00
2018/07/19,141,SICLPO,-,600.0,600.0,600.0,600.0,600.00,0.0,0.0,600.00,"7,235.00",600.00,"4,341,000.00",1,0.0,0.0,0.0,0.0,0.0,"1,220.00","1,196.00"
2017/12/06,146,SICLPO,-,1220.0,1196.0,1196.0,1196.0,"1,196.00",0.0,0.0,"1,196.00","9,991.00","1,220.00","11,949,236.00",1,-24.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/11/02,137,SICLPO,-,1220.0,1220.0,1220.0,1220.0,"1,220.00",0.0,0.0,"1,220.00",500.00,"1,220.00","610,000.00",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/08/03,142,SICLPO,-,1200.0,1220.0,1220.0,1220.0,"1,220.00",0.0,0.0,"1,220.00",500.00,"1,200.00","610,000.00",1,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/10/29,140,SICLPO,-,1220.0,1220.0,1220.0,1220.0,"1,220.00",0.0,0.0,"1,220.00","30,000.00","1,220.00","36,600,000.00",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/16,119,SICLPO,-,1320.0,1294.0,1294.0,1294.0,"1,294.00",0.0,0.0,"1,294.00","16,603.00","1,320.00","21,484,282.00",1,-26.0,0.0,0.0,0.0,0.0,0.0,0.0
