Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2023/01/09,106,MEGAPO,65.48,124.0,124.0,124.0,124.0,124.00,0.0,0.0,124.00,"139,170.00",124.00,"17,257,080.00",4,0.0,0.0,0.0,0.0,0.0,124.00,115.00
2023/01/10,104,MEGAPO,47.44,124.0,124.0,124.0,124.0,124.00,0.0,0.0,124.00,"53,314.00",124.00,"6,610,936.00",10,0.0,0.0,0.0,0.0,0.0,124.00,115.00
2022/12/07,102,MEGAPO,49.34,124.0,124.0,124.0,124.0,124.00,0.0,0.0,124.00,"115,865.00",120.00,"14,367,260.00",12,4.0,0.0,3.33,0.0,0.0,124.00,115.00
2022/12/20,107,MEGAPO,44.91,124.0,124.0,124.0,124.0,124.00,0.0,0.0,124.00,"11,380.00",124.00,"1,411,120.00",1,0.0,0.0,0.0,0.0,0.0,124.00,115.00
2023/01/01,110,MEGAPO,55.21,124.0,124.0,124.0,124.0,124.00,0.0,0.0,124.00,"75,795.00",124.00,"9,398,580.00",2,0.0,0.00,0.0,0.0,0.0,124.00,115.00
2022/05/31,92,MEGAPO,36.18,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"22,858.00",120.00,"2,742,960.00",1,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/06/02,91,MEGAPO,39.36,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"103,873.00",120.00,"12,464,760.00",5,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/06/03,92,MEGAPO,38.44,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"50,161.00",120.00,"6,019,320.00",12,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/06/10,92,MEGAPO,29.15,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"17,752.00",120.00,"2,130,240.00",1,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/05/04,94,MEGAPO,40.83,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"34,120.00",120.00,"4,094,400.00",1,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/05/10,92,MEGAPO,36.4,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"10,000.00",120.00,"1,200,000.00",1,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/05/11,91,MEGAPO,35.34,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"17,500.00",120.00,"2,100,000.00",1,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/05/12,90,MEGAPO,34.17,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"15,000.00",120.00,"1,800,000.00",1,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/05/19,88,MEGAPO,35.04,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"13,343.00",120.00,"1,601,160.00",1,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/04/04,90,MEGAPO,43.81,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"35,858.00",120.00,"4,302,960.00",1,0.0,0.0,0.0,0.0,0.0,130.00,115.00
2022/04/07,92,MEGAPO,52.06,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"105,768.00",120.00,"12,692,160.00",4,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/04/12,96,MEGAPO,38.3,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"4,908.00",120.00,"588,960.00",2,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/04/13,93,MEGAPO,44.26,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"43,688.00",120.00,"5,242,560.00",1,0.00,0.0,0.0,0.0,0.0,129.05,115.00
2022/04/17,94,MEGAPO,43.24,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"29,585.00",120.00,"3,550,200.00",1,0.00,0.0,0.0,0.0,0.0,129.05,115.00
2022/04/24,100,MEGAPO,44.02,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"49,587.00",120.00,"5,950,440.00",2,0.00,0.00,0.0,0.0,0.0,129.05,115.00
2022/04/25,97,MEGAPO,39.83,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"22,102.00",120.00,"2,652,240.00",2,0.0,0.0,0.0,0.0,0.0,129.05,115.00
2022/03/10,93,MEGAPO,37.91,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"12,730.00",120.00,"1,527,600.00",1,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2022/03/13,92,MEGAPO,35.72,118.0,118.0,118.0,118.0,118.00,0.0,0.0,118.00,"29,587.00",120.00,"3,491,266.00",2,-2.00,0.00,-1.67,0.0,0.0,132.00,118.00
2022/03/16,93,MEGAPO,38.81,115.7,117.3,115.0,117.3,117.30,0.0,0.0,115.24,"50,259.00",118.00,"5,791,956.40",3,-0.7,2.3,-0.59,2.0,1.75,132.00,115.00
2022/03/20,90,MEGAPO,50.92,119.6,120.0,119.6,120.0,120.00,0.0,0.0,120.00,"105,400.00",117.30,"12,647,960.00",3,2.7,0.4,2.3,0.33,0.0,132.00,115.00
2022/03/21,94,MEGAPO,44.99,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"1,354.00",120.00,"162,480.00",1,0.00,0.0,0.0,0.0,0.0,132.00,115.00
2021/02/14,86,MEGAPO,53.21,126.0,126.0,126.0,126.0,126.00,0.0,0.0,126.00,"9,780.00",126.00,"1,232,280.00",1,0.0,0.0,0.0,0.0,0.0,126.00,100.00
2022/02/27,90,MEGAPO,44.99,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"28,912.00",120.00,"3,469,440.00",6,0.0,0.00,0.0,0.0,0.0,132.00,118.00
2022/02/28,92,MEGAPO,33.07,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"12,820.00",120.00,"1,538,400.00",1,0.0,0.00,0.0,0.0,0.0,132.00,118.00
2022/03/06,94,MEGAPO,46.49,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"64,309.00",120.00,"7,717,080.00",2,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2022/01/30,93,MEGAPO,54.57,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"25,000.00",122.00,"3,000,000.00",1,-2.0,0.0,-1.64,0.0,0.0,132.00,118.00
2022/02/03,91,MEGAPO,53.14,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"26,896.00",120.00,"3,227,520.00",1,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2022/01/10,94,MEGAPO,45.3,122.0,122.0,122.0,122.0,122.00,0.0,0.0,122.00,"25,640.00",122.00,"3,128,080.00",1,0.0,0.00,0.0,0.0,0.0,132.00,118.00
2021/11/28,92,MEGAPO,47.78,124.0,124.0,124.0,124.0,124.00,0.0,0.0,124.00,"39,717.00",124.00,"4,924,908.00",2,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2021/11/29,89,MEGAPO,40.74,122.0,122.0,122.0,122.0,122.00,0.0,0.0,122.00,"26,896.00",124.00,"3,281,312.00",1,-2.0,0.0,-1.61,0.0,0.0,132.00,118.00
2021/12/09,93,MEGAPO,31.83,122.0,122.0,122.0,122.0,122.00,0.0,0.0,122.00,"13,545.00",122.00,"1,652,490.00",4,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2021/11/02,93,MEGAPO,51.02,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"5,000.00",120.00,"600,000.00",1,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2021/11/14,92,MEGAPO,55.64,122.0,124.0,122.0,124.0,124.00,0.0,0.0,122.68,"7,324.00",120.00,"898,528.00",2,4.00,2.00,3.33,1.64,1.06,132.00,118.00
2021/11/15,91,MEGAPO,61.38,124.0,124.0,124.0,124.0,124.00,0.0,0.0,124.00,"30,956.00",124.00,"3,838,544.00",1,0.00,0.00,0.0,0.0,0.0,132.00,118.00
2021/11/16,90,MEGAPO,59.42,129.05,129.05,129.05,129.05,129.05,0.0,0.0,129.05,"19,661.00",124.00,"2,537,252.05",1,5.05,0.00,4.07,0.0,0.0,132.00,118.00
2021/11/23,91,MEGAPO,60.56,124.0,124.0,124.0,124.0,124.00,0.0,0.0,124.00,"42,011.00",129.05,"5,209,364.00",4,-5.05,0.0,-3.91,0.0,0.0,132.00,118.00
2021/09/29,92,MEGAPO,55.49,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"16,000.00",120.00,"1,920,000.00",3,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2021/10/04,89,MEGAPO,51.89,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"51,896.00",120.00,"6,227,520.00",2,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2021/10/05,91,MEGAPO,44.77,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"6,410.00",120.00,"769,200.00",1,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2021/10/20,88,MEGAPO,48.7,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"20,000.00",120.00,"2,400,000.00",1,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2021/09/12,94,MEGAPO,53.34,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"11,393.00",120.00,"1,367,160.00",1,0.00,0.00,0.0,0.0,0.0,132.00,120.00
2021/09/16,94,MEGAPO,52.42,118.0,118.0,118.0,118.0,118.00,0.0,0.0,118.00,"38,954.00",120.00,"4,596,572.00",2,-2.0,0.0,-1.67,0.0,0.0,132.00,118.00
2021/09/21,90,MEGAPO,53.18,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"26,896.00",118.00,"3,227,520.00",1,2.0,0.00,1.69,0.0,0.0,132.00,118.00
2021/09/23,93,MEGAPO,51.51,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"21,191.00",120.00,"2,542,920.00",1,0.00,0.0,0.0,0.0,0.0,132.00,118.00
2021/09/26,96,MEGAPO,51.33,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"30,530.00",120.00,"3,663,600.00",2,0.0,0.0,0.0,0.0,0.0,132.00,118.00
2021/08/15,90,MEGAPO,44.52,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"12,819.00",120.00,"1,538,280.00",1,0.0,0.00,0.0,0.0,0.0,132.00,120.00
2021/07/19,91,MEGAPO,62.63,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"13,448.00",120.00,"1,613,760.00",4,0.0,0.0,0.0,0.0,0.0,132.00,100.00
2021/08/02,93,MEGAPO,65.79,120.0,120.0,120.0,120.0,120.00,0.0,0.0,120.00,"48,792.00",120.00,"5,855,040.00",2,0.0,0.0,0.0,0.0,0.0,132.00,100.00
