Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2020/09/17,175,SPARS,47.55,947.0,999.0,947.0,985.0,985.00,0.0,0.0,976.41,733.00,965.00,"715,705.00",39,20.0,52.0,2.07,5.49,0.87,"1,096.00",500.00
2020/09/20,173,SPARS,43.59,966.0,966.0,951.0,955.0,955.00,0.0,0.0,955.62,297.00,985.00,"283,819.00",14,-30.0,15.0,-3.05,1.58,-0.06,"1,096.00",500.00
2020/09/21,180,SPARS,49.75,945.0,971.0,940.0,971.0,971.00,0.0,0.0,949.69,901.00,955.00,"855,669.00",60,16.0,31.0,1.68,3.3,2.19,"1,096.00",500.00
2020/09/24,177,SPARS,47.26,955.0,957.0,940.0,940.0,940.00,0.0,0.0,945.65,"1,055.00",958.00,"997,661.00",42,-18.0,17.0,-1.88,1.81,-0.6,"1,096.00",500.00
2020/09/27,176,SPARS,46.27,928.0,946.0,928.0,937.0,937.00,0.0,0.0,937.55,"1,220.00",940.00,"1,143,817.00",47,-3.00,18.00,-0.32,1.94,-0.06,"1,096.00",500.00
2020/09/28,176,SPARS,41.88,935.0,940.0,932.0,940.0,940.00,0.0,0.0,937.17,619.00,937.00,"580,107.00",33,3.0,8.0,0.32,0.86,0.3,"1,096.00",500.00
2020/09/29,177,SPARS,43.41,931.0,950.0,925.0,934.0,934.00,0.0,0.0,936.72,911.00,940.00,"853,352.00",55,-6.0,25.0,-0.64,2.7,-0.29,"1,096.00",500.00
2020/09/30,175,SPARS,62.59,926.0,944.0,926.0,944.0,944.00,0.0,0.0,934.06,"1,010.00",934.00,"943,397.00",33,10.0,18.0,1.07,1.94,1.05,"1,096.00",500.00
2020/10/01,177,SPARS,64.37,933.0,960.0,933.0,960.0,960.00,0.0,0.0,949.00,"1,273.00",944.00,"1,208,082.00",57,16.00,27.0,1.69,2.89,1.15,"1,096.00",500.00
2020/10/04,179,SPARS,66.44,941.0,984.0,939.0,967.0,967.00,0.0,0.0,971.27,"2,075.00",960.00,"2,015,384.00",74,7.0,45.0,0.73,4.79,-0.44,"1,096.00",500.00
2020/10/05,178,SPARS,61.38,951.0,977.0,951.0,977.0,977.00,0.0,0.0,969.12,776.00,967.00,"752,035.00",35,10.0,26.0,1.03,2.73,0.81,"1,096.00",500.00
