Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025/08/25,189,NMBD87/88,22.43,1055.0,1055.0,1055.0,1055.0,"1,055.00",0.0,0.0,"1,055.00",25.00,"1,055.00","26,375.00",1,0.0,0.0,0.0,0.0,0.0,"1,103.60",968.00
2025/08/27,190,NMBD87/88,28.81,1050.0,1055.0,1044.0,1055.0,"1,055.00",0.0,0.0,"1,051.50",150.00,"1,055.00","157,725.00",4,0.00,11.0,0.0,1.05,0.33,"1,103.60",968.00
2025/08/31,190,NMBD87/88,33.07,1040.1,1040.1,1040.0,1040.0,"1,040.00",0.0,0.0,"1,040.03",75.00,"1,055.00","78,002.50",3,-15.0,0.1,-1.42,0.01,0.0,"1,103.60",972.00
2025/09/02,195,NMBD87/88,37.51,1060.0,1060.0,1060.0,1060.0,"1,060.00",0.0,0.0,"1,060.00",25.00,"1,040.00","26,500.00",1,20.0,0.0,1.92,0.0,0.0,"1,103.60",991.10
2025/09/03,193,NMBD87/88,36.7,1050.0,1050.0,1050.0,1050.0,"1,050.00",0.0,0.0,"1,050.00",50.00,"1,060.00","52,500.00",1,-10.0,0.0,-0.94,0.0,0.0,"1,103.60",991.10
2025/09/07,200,NMBD87/88,37.35,1065.0,1065.0,1065.0,1065.0,"1,065.00",0.0,0.0,"1,065.00",25.00,"1,050.00","26,625.00",1,15.0,0.0,1.43,0.0,0.0,"1,103.60",991.10
2025/09/24,184,NMBD87/88,40.14,1086.3,1086.3,1086.3,1086.3,"1,086.30",0.0,0.0,"1,086.30",100.00,"1,065.00","108,630.00",1,21.30,0.0,2.0,0.0,0.0,"1,103.60","1,005.00"
2025/08/21,189,NMBD87/88,20.96,1075.1,1076.0,1075.1,1076.0,"1,076.00",0.0,0.0,"1,075.66",40.00,"1,097.00","43,026.50",2,-21.0,0.9,-1.91,0.08,0.03,"1,103.60",968.00
2025/07/10,185,NMBD87/88,40.89,1076.0,1076.0,1076.0,1076.0,"1,076.00",0.0,0.0,"1,076.00",43.00,"1,055.70","46,268.00",1,20.3,0.0,1.92,0.0,0.0,"1,103.60",930.00
2025/07/14,195,NMBD87/88,40.57,1070.0,1097.0,1070.0,1097.0,"1,097.00",0.0,0.0,"1,084.48",100.00,"1,076.00","108,447.50",5,21.0,27.00,1.95,2.52,1.14,"1,103.60",930.00
2025/06/19,189,NMBD87/88,21.26,1061.0,1061.0,1061.0,1061.0,"1,061.00",0.0,0.0,"1,061.00",25.00,"1,078.00","26,525.00",1,-17.0,0.00,-1.58,0.0,0.0,"1,103.60",930.00
2025/06/23,194,NMBD87/88,25.96,1078.0,1078.0,1078.0,1078.0,"1,078.00",0.0,0.0,"1,078.00",25.00,"1,061.00","26,950.00",1,17.0,0.00,1.6,0.0,0.0,"1,103.60",930.00
2025/07/02,190,NMBD87/88,23.77,1056.5,1056.5,1056.5,1056.5,"1,056.50",0.0,0.0,"1,056.50",100.00,"1,078.00","105,650.00",2,-21.5,0.0,-1.99,0.0,0.0,"1,103.60",930.00
2025/07/03,187,NMBD87/88,21.27,1040.1,1040.1,1040.0,1040.0,"1,040.00",0.0,0.0,"1,040.05",50.00,"1,056.50","52,002.50",2,-16.5,0.1,-1.56,0.01,0.0,"1,103.60",930.00
2025/05/20,186,NMBD87/88,23.74,1046.1,1046.1,1046.1,1046.1,"1,046.10",0.0,0.0,"1,046.10",25.00,"1,060.00","26,152.50",1,-13.9,0.0,-1.31,0.0,0.0,"1,103.60",930.00
2025/05/26,207,NMBD87/88,30.06,1067.0,1067.0,1067.0,1067.0,"1,067.00",0.0,0.0,"1,067.00",25.00,"1,067.00","26,675.00",1,0.0,0.0,0.0,0.0,0.0,"1,103.60",930.00
2025/05/27,191,NMBD87/88,33.25,1046.0,1046.0,1046.0,1046.0,"1,046.00",0.0,0.0,"1,046.00",25.00,"1,067.00","26,150.00",1,-21.0,0.0,-1.97,0.0,0.0,"1,103.60",930.00
2025/05/28,192,NMBD87/88,24.31,1046.0,1046.0,1046.0,1046.0,"1,046.00",0.0,0.0,"1,046.00",25.00,"1,046.00","26,150.00",1,0.0,0.0,0.0,0.0,0.0,"1,103.60",930.00
2025/06/04,187,NMBD87/88,36.36,1050.0,1050.0,1050.0,1050.0,"1,050.00",0.0,0.0,"1,050.00",25.00,"1,046.00","26,250.00",1,4.0,0.0,0.38,0.0,0.0,"1,103.60",930.00
2025/06/05,187,NMBD87/88,39.65,1055.0,1055.0,1055.0,1055.0,"1,055.00",0.0,0.0,"1,055.00",25.00,"1,050.00","26,375.00",1,5.0,0.0,0.48,0.0,0.0,"1,103.60",930.00
2025/06/09,194,NMBD87/88,42.72,1055.0,1078.0,1055.0,1078.0,"1,078.00",0.0,0.0,"1,077.96",50.00,"1,055.00","53,898.00",2,23.0,23.0,2.18,2.18,0.0,"1,103.60",930.00
2024/08/12,205,NMBD87/88,64.94,990.0,990.0,990.0,990.0,990.00,0.0,0.0,990.00,100.00,"1,010.00","99,000.00",3,-20.0,0.00,-1.98,0.0,0.0,"1,015.00",760.00
2024/09/09,202,NMBD87/88,53.7,1039.0,1043.0,1021.9,1021.9,"1,021.90",0.0,0.0,"1,023.18","10,803.00","1,045.00","11,053,394.00",5,-23.10,21.1,-2.21,2.06,-0.13,"1,045.00",760.30
2024/12/04,190,NMBD87/88,41.59,1035.0,1035.0,1035.0,1035.0,"1,035.00",0.0,0.0,"1,035.00",30.00,"1,030.00","31,050.00",1,5.0,0.0,0.49,0.0,0.0,"1,050.00",799.00
2025/02/24,188,NMBD87/88,26.76,1030.0,1030.0,1030.0,1030.0,"1,030.00",0.0,0.0,"1,030.00",25.00,"1,048.00","25,750.00",1,-18.00,0.00,-1.72,0.0,0.0,"1,082.20",900.00
2025/05/15,190,NMBD87/88,29.29,1060.0,1060.0,1060.0,1060.0,"1,060.00",0.0,0.0,"1,060.00",25.00,"1,060.00","26,500.00",1,0.0,0.0,0.0,0.0,0.0,"1,103.60",930.00
2025/07/06,192,NMBD87/88,28.78,1045.7,1055.7,1045.7,1055.7,"1,055.70",0.0,0.0,"1,049.70",500.00,"1,040.00","524,850.00",4,15.7,10.0,1.51,0.96,0.57,"1,103.60",930.00
2025/08/24,194,NMBD87/88,26.07,1076.0,1076.0,1055.0,1055.0,"1,055.00",0.0,0.0,"1,057.63",200.00,"1,076.00","211,525.00",4,-21.0,21.0,-1.95,1.99,-0.25,"1,103.60",968.00
2025/04/23,185,NMBD87/88,33.57,1047.1,1047.1,1047.0,1047.0,"1,047.00",0.0,0.0,"1,047.08",50.00,"1,046.00","52,354.00",2,1.0,0.1,0.1,0.01,-0.01,"1,082.20",930.00
2025/04/28,196,NMBD87/88,44.8,1047.0,1082.0,1047.0,1082.0,"1,082.00",0.0,0.0,"1,079.68",165.00,"1,047.00","178,148.00",4,35.0,35.0,3.34,3.34,0.21,"1,082.20",930.00
