Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2023/07/09,193,PLI,37.77,590.0,619.9,590.0,614.0,614.00,0.0,0.0,610.37,"16,717.00",597.00,"10,203,472.80",407,17.0,29.9,2.85,5.07,0.59,660.00,321.80
2023/07/10,197,PLI,36.85,615.0,626.0,602.8,607.0,607.00,0.0,0.0,613.73,"17,257.00",614.00,"10,591,216.40",354,-7.00,23.20,-1.14,3.85,-1.11,660.00,321.80
2023/07/11,187,PLI,37.54,600.0,607.0,594.9,600.0,600.00,0.0,0.0,600.44,"17,562.00",607.00,"10,544,867.00",317,-7.0,12.10,-1.15,2.03,-0.07,660.00,321.80
2023/07/12,195,PLI,39.1,590.1,610.0,590.1,600.0,600.00,0.0,0.0,602.81,"18,558.00",600.00,"11,186,860.90",293,0.0,19.9,0.0,3.37,-0.47,660.00,321.80
2023/07/13,197,PLI,37.72,609.9,611.8,586.2,587.0,587.00,0.0,0.0,595.76,"28,431.00",600.00,"16,938,180.70",297,-13.0,25.60,-2.17,4.37,-1.49,660.00,333.00
2023/06/12,189,PLI,48.56,479.0,479.0,462.7,468.0,468.00,0.0,0.0,467.96,"13,341.00",474.00,"6,243,077.50",245,-6.00,16.30,-1.27,3.52,0.01,555.00,321.80
2023/06/13,178,PLI,58.03,458.7,499.9,458.0,480.0,480.00,0.0,0.0,485.93,"49,414.00",468.00,"24,011,763.60",475,12.00,41.90,2.56,9.15,-1.24,555.00,321.80
2023/06/14,182,PLI,54.8,470.4,516.0,470.4,489.0,489.00,0.0,0.0,496.15,"52,622.00",480.00,"26,108,337.80",505,9.00,45.60,1.88,9.69,-1.46,555.00,321.80
2023/06/15,179,PLI,54.01,490.0,530.4,485.0,515.0,515.00,0.0,0.0,504.49,"56,945.00",489.00,"28,728,020.40",547,26.0,45.40,5.32,9.36,2.04,555.00,321.80
2023/06/18,188,PLI,62.76,525.0,566.5,509.9,566.5,566.50,0.0,0.0,552.26,"103,898.00",515.00,"57,378,234.90",945,51.5,56.60,10.0,11.1,2.51,566.50,321.80
2023/06/19,180,PLI,60.77,577.0,596.0,555.0,564.0,564.00,0.0,0.0,573.52,"96,238.00",566.50,"55,194,734.80",785,-2.50,41.00,-0.44,7.39,-1.69,596.00,321.80
2023/06/20,177,PLI,53.64,555.0,590.0,550.0,550.2,550.20,0.0,0.0,566.45,"44,819.00",564.00,"25,387,761.30",489,-13.8,40.0,-2.45,7.27,-2.95,596.00,321.80
2023/06/25,179,PLI,59.91,591.0,635.4,585.0,635.0,635.00,0.0,0.0,621.55,"116,826.00",580.00,"72,613,539.60","1,190",55.00,50.40,9.48,8.62,2.12,635.40,321.80
2023/06/26,185,PLI,53.9,646.0,658.0,625.0,638.0,638.00,0.0,0.0,641.55,"52,169.00",635.00,"33,468,809.60",651,3.0,33.0,0.47,5.28,-0.56,658.00,321.80
2023/06/27,183,PLI,51.7,640.0,645.0,616.6,631.0,631.00,0.0,0.0,627.64,"42,080.00",638.00,"26,411,137.40",610,-7.00,28.40,-1.1,4.61,0.53,658.00,321.80
2023/06/28,183,PLI,50.23,643.0,652.0,610.0,648.7,648.70,0.0,0.0,631.10,"69,070.00",631.00,"43,589,967.10",823,17.7,42.0,2.81,6.89,2.71,658.00,321.80
2023/07/02,192,PLI,45.55,637.0,660.0,631.0,634.0,634.00,0.0,0.0,646.66,"51,745.00",648.70,"33,461,430.00",713,-14.7,29.0,-2.27,4.6,-2.0,660.00,321.80
2023/07/03,183,PLI,41.79,634.0,645.0,612.6,612.6,612.60,0.0,0.0,628.53,"40,245.00",634.00,"25,295,322.40",539,-21.4,32.4,-3.38,5.29,-2.6,660.00,321.80
2023/07/04,187,PLI,42.26,620.0,634.4,611.0,620.0,620.00,0.0,0.0,620.27,"22,216.00",612.60,"13,779,985.00",409,7.40,23.4,1.21,3.83,-0.04,660.00,321.80
2023/05/16,179,PLI,28.36,398.4,406.0,398.4,401.1,401.10,0.0,0.0,401.45,"4,060.00",403.70,"1,629,901.00",117,-2.6,7.6,-0.64,1.91,-0.09,555.00,321.80
2023/05/17,175,PLI,51.0,409.1,414.8,402.0,413.0,413.00,0.0,0.0,409.57,"15,748.00",401.10,"6,449,914.20",189,11.9,12.8,2.97,3.18,0.83,555.00,321.80
2023/05/18,174,PLI,57.92,408.0,445.0,407.5,442.0,442.00,0.0,0.0,429.90,"18,731.00",413.00,"8,052,529.00",309,29.0,37.5,7.02,9.2,2.74,555.00,321.80
2023/05/21,181,PLI,56.24,444.0,450.0,432.0,433.2,433.20,0.0,0.0,440.02,"15,826.00",442.00,"6,963,694.40",243,-8.80,18.00,-1.99,4.17,-1.57,555.00,321.80
2023/05/22,178,PLI,53.18,427.1,448.0,425.7,446.0,446.00,0.0,0.0,439.30,"8,245.00",433.20,"3,622,056.40",161,12.80,22.30,2.95,5.24,1.5,555.00,321.80
2023/05/23,179,PLI,54.3,440.0,462.0,440.0,461.0,461.00,0.0,0.0,458.01,"14,980.00",446.00,"6,861,020.90",205,15.00,22.00,3.36,5.0,0.65,555.00,321.80
2023/05/24,179,PLI,49.23,452.0,477.9,452.0,470.0,470.00,0.0,0.0,462.88,"14,499.00",461.00,"6,711,298.30",239,9.00,25.90,1.95,5.73,1.51,555.00,321.80
2023/05/28,178,PLI,40.55,426.1,445.0,423.0,423.0,423.00,0.0,0.0,432.28,"17,640.00",428.05,"7,625,451.90",243,-5.05,22.00,-1.18,5.2,-2.19,555.00,321.80
2023/05/30,181,PLI,39.1,415.0,420.0,405.1,405.1,405.10,0.0,0.0,411.57,"13,257.00",423.00,"5,456,132.80",180,-17.9,14.90,-4.23,3.68,-1.6,555.00,321.80
2023/05/31,170,PLI,35.57,397.6,420.0,397.0,401.0,401.00,0.0,0.0,402.95,"9,801.00",405.10,"3,949,346.90",166,-4.10,23.00,-1.01,5.79,-0.49,555.00,321.80
2023/06/01,179,PLI,37.1,401.0,408.1,398.0,404.0,404.00,0.0,0.0,401.53,"10,418.00",401.00,"4,183,157.80",147,3.0,10.10,0.75,2.54,0.61,555.00,321.80
