Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022/07/21,207,SRBLPO,29.81,128.0,128.0,128.0,128.0,128.00,0.0,0.0,128.00,126.00,128.00,"16,128.00",1,0.0,0.0,0.0,0.0,0.0,215.00,128.00
2022/06/27,213,SRBLPO,32.57,130.0,130.0,130.0,130.0,130.00,0.0,0.0,130.00,"195,756.00",132.00,"25,448,280.00",1,-2.0,0.0,-1.52,0.0,0.0,215.00,130.00
2022/05/08,218,SRBLPO,31.18,132.0,132.0,132.0,132.0,132.00,0.0,0.0,132.00,"1,895.00",132.00,"250,140.00",1,0.0,0.0,0.0,0.0,0.0,215.00,132.00
2022/07/07,212,SRBLPO,36.86,128.0,128.0,128.0,128.0,128.00,0.0,0.0,128.00,"200,000.00",130.00,"25,600,000.00",1,-2.0,0.0,-1.54,0.0,0.0,215.00,128.00
2021/12/28,215,SRBLPO,46.16,187.0,187.0,187.0,187.0,187.00,0.0,0.0,186.44,"9,000.00",187.00,"1,678,000.00",3,0.0,0.0,0.0,0.0,0.3,215.00,161.00
2021/09/21,208,SRBLPO,56.51,211.0,211.0,211.0,211.0,211.00,0.0,0.0,211.00,"48,864.00",215.00,"10,310,304.00",2,-4.0,0.00,-1.86,0.0,0.0,215.00,161.00
2021/08/16,211,SRBLPO,74.75,215.0,215.0,215.0,215.0,215.00,0.0,0.0,215.00,"283,786.00",215.00,"61,013,990.00",1,0.0,0.0,0.0,0.0,0.0,215.00,161.00
2021/05/06,202,SRBLPO,54.86,161.0,161.0,161.0,161.0,161.00,0.0,0.0,161.00,"130,122.00",161.00,"20,949,642.00",2,0.0,0.00,0.0,0.0,0.0,161.00,161.00
2021/03/03,197,SRBLPO,56.8,161.0,161.0,161.0,161.0,161.00,0.0,0.0,161.00,"260,000.00",162.00,"41,860,000.00",2,-1.0,0.00,-0.62,0.0,0.0,161.00,161.00
2019/11/11,166,SRBLPO,36.43,162.0,162.0,162.0,162.0,162.00,0.0,0.0,162.00,"17,748.00",165.00,"2,875,176.00",1,-3.0,0.0,-1.82,0.0,0.0,165.00,162.00
2019/11/14,153,SRBLPO,36.53,162.0,162.0,162.0,162.0,162.00,0.0,0.0,162.00,"29,316.00",162.00,"4,749,192.00",1,0.0,0.0,0.0,0.0,0.0,165.00,162.00
2019/08/15,149,SRBLPO,41.51,165.0,165.0,165.0,165.0,165.00,0.0,0.0,165.00,"292,635.00",165.00,"48,284,776.00",2,0.0,0.0,0.0,0.0,0.0,165.00,165.00
2019/05/08,165,SRBLPO,-,165.0,165.0,165.0,165.0,165.00,0.0,0.0,165.00,"19,666.00",165.00,"3,244,890.00",1,0.0,0.0,0.0,0.0,0.0,183.00,165.00
2018/12/23,155,SRBLPO,-,165.0,165.0,165.0,165.0,165.00,0.0,0.0,165.00,"495,443.00",183.00,"81,748,096.00",6,-18.0,0.0,-9.84,0.0,0.0,365.00,165.00
2018/07/04,160,SRBLPO,-,183.0,183.0,183.0,183.0,178.00,5.0,0.03,181.02,"49,687.00",178.00,"8,994,286.00",2,5.0,0.0,2.8,0.0,1.08,370.00,362.00
2018/01/22,154,SRBLPO,-,362.0,365.0,365.0,365.0,365.00,0.0,0.0,365.00,"44,737.00",362.00,"16,329,005.00",2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/10/31,150,SRBLPO,-,362.0,362.0,362.0,362.0,362.00,0.0,0.0,362.00,"9,514.00",362.00,"3,444,068.00",1,0.0,0.00,0.0,0.0,0.0,0.0,0.0
2017/07/24,142,SRBLPO,-,370.0,370.0,370.0,370.0,370.00,0.0,0.0,370.00,"28,861.00",370.00,"10,678,570.00",1,0.00,0.00,0.0,0.0,0.0,0.0,0.0
2017/07/31,143,SRBLPO,-,370.0,364.0,362.0,362.0,362.00,0.0,0.0,362.05,"45,922.00",370.00,"16,626,208.00",2,-8.0,2.00,0.0,0.55,-0.01,0.0,0.0
2017/10/29,150,SRBLPO,-,362.0,362.0,362.0,362.0,362.00,0.0,0.0,362.00,"7,869.00",362.00,"2,848,578.00",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/05,130,SRBLPO,-,362.0,369.0,369.0,369.0,369.00,0.0,0.0,369.00,"65,000.00",362.00,"23,985,000.00",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0
