Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022/03/13,169,RULB,43.16,502.0,502.0,502.0,502.0,505.53,42.00,502.00,"21,232.40",8,0.00,0.00,0.0,0.0,-0.7,502.00,502.00
2022/03/14,165,RULB,54.69,512.0,532.6,512.0,532.6,517.46,62.00,502.00,"32,082.30",11,30.6,20.6,6.1,4.02,2.84,532.60,502.00
2022/03/16,170,RULB,48.5,569.0,569.0,569.0,569.0,560.70,21.00,557.90,"11,774.60",4,11.1,0.0,1.99,0.0,1.46,569.00,502.00
2022/03/20,165,RULB,56.41,580.3,625.9,580.3,625.9,603.39,70.00,569.00,"42,237.00",7,56.9,45.6,10.0,7.86,3.6,625.90,502.00
2022/03/21,173,RULB,54.34,638.4,638.4,638.4,638.4,631.43,30.00,625.90,"18,942.80",7,12.50,0.0,2.0,0.0,1.09,638.40,502.00
2022/03/22,173,RULB,51.22,651.1,677.3,651.1,677.3,663.75,31.00,638.40,"20,576.10",4,38.9,26.2,6.09,4.02,2.0,677.30,502.00
2022/03/23,167,RULB,55.76,690.8,745.0,690.8,745.0,731.80,101.00,677.30,"73,912.30",11,67.7,54.2,10.0,7.85,1.77,745.00,502.00
2022/03/24,167,RULB,49.45,759.9,819.5,759.9,819.5,792.36,62.00,745.00,"49,126.10",9,74.5,59.6,10.0,7.84,3.31,819.50,502.00
2022/03/27,173,RULB,51.68,835.8,901.4,835.8,901.4,882.26,110.00,819.50,"97,049.00",12,81.9,65.60,9.99,7.85,2.12,901.40,502.00
2022/03/28,174,RULB,53.52,919.0,991.5,919.0,991.5,963.46,139.00,901.40,"133,920.60",17,90.1,72.5,10.0,7.89,2.83,991.50,502.00
2022/03/29,167,RULB,50.77,1011.3,1090.6,1011.3,1090.6,"1,071.80",131.00,991.50,"140,406.00",20,99.1,79.3,9.99,7.84,1.72,"1,090.60",502.00
2022/03/30,173,RULB,47.97,1112.4,1199.6,1112.4,1199.6,"1,175.83",90.00,"1,090.60","105,825.00",9,109.0,87.2,9.99,7.84,1.98,"1,199.60",502.00
2022/03/31,170,RULB,47.43,1223.5,1319.5,1223.5,1319.5,"1,300.13",130.00,"1,199.60","169,016.80",14,119.9,96.0,9.99,7.85,1.47,"1,319.50",502.00
2022/04/03,168,RULB,47.14,1345.8,1451.4,1345.8,1451.4,"1,440.61",240.00,"1,319.50","345,747.00",24,131.9,105.6,10.0,7.85,0.74,"1,451.40",502.00
2022/04/04,169,RULB,46.36,1480.4,1596.5,1480.4,1596.5,"1,581.06",220.00,"1,451.40","347,833.60",24,145.1,116.1,10.0,7.84,0.97,"1,596.50",502.00
2022/04/05,171,RULB,44.63,1565.4,1756.1,1565.4,1756.1,"1,754.37","3,833.00","1,596.50","6,724,481.30",118,159.6,190.70,10.0,12.18,0.1,"1,756.10",502.00
2022/04/06,167,RULB,44.29,1791.0,1931.7,1653.0,1660.0,"1,823.40","49,627.00","1,756.10","90,489,817.20","3,560",-96.1,278.7,-5.47,16.86,-9.84,"1,931.70",502.00
2022/04/07,166,RULB,44.18,1660.0,1660.0,1525.0,1532.0,"1,551.31","23,889.00","1,660.00","37,059,229.80","2,303",-128.0,135.0,-7.71,8.85,-1.26,"1,931.70",502.00
2022/04/11,172,RULB,36.96,1501.4,1506.0,1380.0,1380.1,"1,422.05","17,849.00","1,532.00","25,382,156.30","1,300",-151.9,126.0,-9.92,9.13,-3.04,"1,931.70",502.00
2022/04/12,177,RULB,32.16,1352.5,1352.5,1290.0,1306.1,"1,311.49","11,796.00","1,380.10","15,470,277.90",656,-74.0,62.5,-5.36,4.84,-0.41,"1,931.70",502.00
2022/04/13,171,RULB,31.82,1280.0,1435.0,1262.0,1400.0,"1,346.09","6,139.00","1,306.10","8,263,651.50",377,93.90,173.0,7.19,13.71,3.85,"1,931.70",502.00
2022/04/17,172,RULB,34.36,1425.0,1444.0,1305.0,1315.0,"1,340.15","8,165.00","1,400.00","10,942,327.00",329,-85.00,139.0,-6.07,10.65,-1.91,"1,931.70",502.00
