Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2024/03/12,148,MMFDBP,42.12,278.0,278.0,278.0,278.0,278.00,0.0,0.0,278.00,"2,000.00",278.00,"556,000.00",2,0.00,0.0,0.0,0.0,0.0,359.00,278.00
2023/12/03,136,MMFDBP,33.94,278.0,278.0,278.0,278.0,278.00,0.0,0.0,278.00,"7,371.00",278.00,"2,049,138.00",2,0.0,0.0,0.0,0.0,0.0,483.00,278.00
2023/12/04,141,MMFDBP,38.33,278.0,278.0,278.0,278.0,278.00,0.0,0.0,278.00,"4,400.00",278.00,"1,223,200.00",3,0.0,0.0,0.0,0.0,0.0,483.00,278.00
2023/12/18,146,MMFDBP,49.96,278.0,278.0,278.0,278.0,278.00,0.0,0.0,278.00,"9,348.00",278.00,"2,598,744.00",1,0.00,0.00,0.0,0.0,0.0,483.00,278.00
2023/08/08,124,MMFDBP,31.53,359.0,359.0,359.0,359.0,359.00,0.0,0.0,359.00,"8,500.00",359.00,"3,051,500.00",1,0.0,0.00,0.0,0.0,0.0,576.00,359.00
2023/06/28,131,MMFDBP,42.52,359.0,359.0,359.0,359.0,359.00,0.0,0.0,359.00,"36,331.00",359.00,"13,042,829.00",2,0.0,0.0,0.0,0.0,0.0,576.00,359.00
2022/12/13,116,MMFDBP,24.72,483.0,483.0,483.0,483.0,483.00,0.0,0.0,483.00,"1,046.00",483.00,"505,218.00",2,0.0,0.0,0.0,0.0,0.0,586.00,483.00
2022/12/19,119,MMFDBP,31.51,483.0,483.0,483.0,483.0,483.00,0.0,0.0,483.00,"24,000.00",483.00,"11,592,000.00",1,0.0,0.0,0.0,0.0,0.0,586.00,483.00
2022/09/15,105,MMFDBP,27.7,576.0,576.0,576.0,576.0,576.00,0.0,0.0,576.00,"10,000.00",586.00,"5,760,000.00",1,-10.0,0.0,-1.71,0.0,0.0,586.00,561.00
2022/09/27,107,MMFDBP,25.12,576.0,576.0,576.0,576.0,576.00,0.0,0.0,576.00,"10,000.00",576.00,"5,760,000.00",2,0.0,0.0,0.0,0.0,0.0,586.00,561.00
2021/12/26,103,MMFDBP,41.69,586.0,586.0,586.0,586.0,586.00,0.0,0.0,586.00,"9,000.00",586.00,"5,274,000.00",2,0.00,0.00,0.0,0.0,0.0,906.00,525.00
2021/12/27,106,MMFDBP,38.74,586.0,586.0,586.0,586.0,586.00,0.0,0.0,586.00,"3,500.00",586.00,"2,051,000.00",1,0.0,0.00,0.0,0.0,0.0,906.00,525.00
2022/01/02,108,MMFDBP,46.9,586.0,586.0,586.0,586.0,586.00,0.0,0.0,586.00,"19,868.00",586.00,"11,642,648.00",8,0.00,0.00,0.0,0.0,0.0,906.00,525.00
2021/10/04,102,MMFDBP,42.0,575.0,575.0,575.0,575.0,575.00,0.0,0.0,575.00,"27,000.00",572.00,"15,525,000.00",1,3.0,0.0,0.52,0.0,0.0,906.00,517.00
2021/10/06,103,MMFDBP,44.65,575.0,586.0,575.0,586.0,586.00,0.0,0.0,576.63,"35,237.00",575.00,"20,318,882.00",3,11.0,11.0,1.91,1.91,1.6,906.00,517.00
2021/10/24,99,MMFDBP,42.1,586.0,586.0,586.0,586.0,586.00,0.0,0.0,586.00,"28,500.00",586.00,"16,701,000.00",4,0.0,0.0,0.0,0.0,0.0,906.00,517.00
2021/10/25,104,MMFDBP,50.3,586.0,586.0,586.0,586.0,586.00,0.0,0.0,586.00,"28,500.00",586.00,"16,701,000.00",4,0.0,0.0,0.0,0.0,0.0,906.00,517.00
2021/09/27,103,MMFDBP,48.19,561.0,572.0,561.0,572.0,572.00,0.0,0.0,566.96,"2,184.00",550.00,"1,238,248.00",4,22.0,11.0,4.0,1.96,0.88,906.00,517.00
