Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2021/11/14,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2021/12/26,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/01/06,57,HBLD83,44.65,1061.8,1061.8,1061.8,1061.8,"1,061.80",100.00,"1,083.40","106,180.00",1,-21.60,0.00,-1.99,0.0,0.0,,,"1,128.00","1,040.00"
2022/01/09,57,HBLD83,48.03,1050.0,1083.0,1050.0,1083.0,"1,061.98",255.00,"1,061.80","270,805.00",6,21.2,33.00,2.0,3.14,1.94,,,"1,128.00","1,040.00"
2022/02/01,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/02/10,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/02/14,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/02/15,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/02/20,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/03/07,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/03/15,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/05/18,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/05/21,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/05/26,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/06/06,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/06/10,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/06/13,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/06/26,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/06/28,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/07/07,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/08/09,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/08/21,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/08/22,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/08/26,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/09/06,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/09/13,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2022/11/01,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/03/13,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/03/14,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/03/15,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/04/16,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/05/16,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/05/18,64,HBLD83,30.95,1061.4,1061.4,1061.4,1061.4,"1,061.40",50.00,"1,083.00","53,070.00",1,-21.6,0.0,-1.99,0.0,0.0,,,"1,061.40","1,061.40"
2023/06/12,71,HBLD83,41.38,1040.2,1040.2,1040.2,1040.2,"1,040.20",160.00,"1,061.40","166,432.00",3,-21.20,0.00,-2.0,0.0,0.0,,,"1,061.40","1,040.20"
2023/06/18,70,HBLD83,42.87,1019.4,1039.7,1019.4,1039.7,"1,028.42",45.00,"1,040.20","46,279.00",2,-0.5,20.30,-0.05,1.99,1.08,,,"1,061.40","1,019.40"
2023/06/26,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/07/02,68,HBLD83,38.92,1060.4,1060.4,1060.4,1060.4,"1,060.40",25.00,"1,039.70","26,510.00",1,20.7,0.0,1.99,0.0,0.0,,,"1,061.40","1,019.40"
2023/07/09,68,HBLD83,55.36,1060.0,1081.6,1060.0,1081.6,"1,074.35",80.00,"1,060.40","85,948.00",3,21.2,21.6,2.0,2.04,0.67,,,"1,081.60","1,019.40"
2023/07/11,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/07/17,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/07/18,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/07/23,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/07/30,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/08/05,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/08/15,67,HBLD83,48.72,1039.0,1039.0,1039.0,1039.0,"1,039.00",340.00,"1,060.00","353,260.00",1,-21.0,0.00,-1.98,0.0,0.00,,,"1,081.60","1,019.40"
2023/09/05,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/09/13,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/09/18,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/10/01,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/10/03,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/11/20,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/12/03,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/12/06,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/12/07,74,HBLD83,40.22,1018.0,1020.0,1018.0,1020.0,"1,018.94",565.00,"1,000.00","575,700.00",3,20.0,2.00,2.0,0.2,0.1,,,"1,081.60","1,000.00"
2023/12/18,77,HBLD83,58.65,1058.4,1060.0,1058.4,1060.0,"1,059.11",45.00,"1,080.00","47,660.00",2,-20.00,1.60,-1.85,0.15,0.08,"1,042.44",0.00,"1,090.00",971.00
2023/12/19,77,HBLD83,53.05,1005.0,1005.0,1002.0,1002.0,"1,005.00","9,965.00","1,020.00","10,014,795.00",2,-18.0,3.00,-1.76,0.3,-0.3,,,"1,081.60","1,000.00"
2023/12/21,79,HBLD83,44.22,999.6,999.7,999.6,999.7,999.65,50.00,"1,002.00","49,982.50",2,-2.30,0.10,-0.23,0.01,0.01,,,"1,081.60",999.60
2023/12/24,76,HBLD83,55.41,999.7,999.7,999.7,999.7,999.70,30.00,999.70,"29,991.00",1,0.0,0.00,0.0,0.0,0.0,,,"1,081.60",999.60
2023/12/28,75,HBLD83,46.67,981.1,981.1,981.0,981.0,981.05,100.00,999.70,"98,105.00",3,-18.7,0.1,-1.87,0.01,-0.01,,,"1,081.60",981.00
