Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2020/09/24,36,GBILD80/81,42.15,1029.0,1029.0,1029.0,1029.0,"1,029.00",0.0,0.0,"1,029.00",55.00,"1,050.00","56,595.00",1,-21.0,0.0,-2.0,0.0,0.0,"1,050.00","1,029.00"
2020/09/27,34,GBILD80/81,40.79,1029.0,1029.0,1029.0,1029.0,"1,029.00",0.0,0.0,"1,029.00",25.00,"1,029.00","25,725.00",1,0.00,0.00,0.0,0.0,0.0,"1,050.00","1,029.00"
2020/10/01,34,GBILD80/81,41.72,1010.0,1010.0,1010.0,1010.0,"1,010.00",0.0,0.0,"1,010.00",50.00,"1,029.00","50,500.00",1,-19.00,0.0,-1.85,0.0,0.0,"1,050.00","1,010.00"
2020/09/10,37,GBILD80/81,53.94,1050.0,1050.0,1050.0,1050.0,"1,050.00",0.0,0.0,"1,050.00","3,590.00",0.00,"3,769,500.00",1,"1,050.00",0.0,0.0,0.0,0.0,"1,050.00","1,050.00"
