Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2025/08/25,67,GMFBS,40.17,1581.0,1605.0,1574.0,1600.0,"1,600.00",0.0,0.0,"1,591.07","1,622.00","1,588.55","2,580,714.50",41,11.45,31.0,0.72,1.97,0.56,"1,980.00","1,397.00",,
2025/08/26,68,GMFBS,33.1,1583.0,1590.0,1570.0,1572.19,"1,570.00",2.19,0.0,"1,576.96",561.00,"1,600.00","884,673.80",16,-27.81,20.0,-1.74,1.27,-0.3,"1,980.00","1,397.00",,
2025/08/27,70,GMFBS,43.36,1554.1,1647.0,1554.1,1639.93,"1,641.00",-1.07,0.0,"1,628.72","4,385.00","1,572.19","7,141,945.40",62,67.74,92.9,4.31,5.98,0.68,"1,980.00","1,397.00",,
2025/08/28,72,GMFBS,45.26,1640.0,1648.0,1572.0,1612.67,"1,618.80",-6.13,0.0,"1,626.65","2,974.00","1,639.93","4,837,666.00",28,-27.26,76.0,-1.66,4.83,-0.87,"1,980.00","1,397.00",,
2025/08/31,68,GMFBS,39.27,1581.3,1620.0,1580.0,1613.11,"1,600.00",13.11,0.01,"1,590.65",811.00,"1,612.67","1,290,014.80",18,0.44,40.0,0.03,2.53,1.39,"1,980.00","1,397.00",,
2025/09/01,70,GMFBS,34.08,1600.0,1605.0,1575.0,1590.71,"1,597.00",-6.29,0.0,"1,590.51",990.00,"1,613.11","1,574,601.60",14,-22.4,30.0,-1.39,1.9,0.01,"1,980.00","1,397.00",,
2025/09/02,70,GMFBS,32.85,1570.0,1570.0,1560.2,1560.2,"1,560.20",0.0,0.0,"1,563.03",586.00,"1,590.71","915,938.40",14,-30.51,9.8,-1.92,0.63,-0.18,"1,980.00","1,397.00",,
2025/09/03,74,GMFBS,23.1,1560.2,1600.0,1560.0,1573.98,"1,570.50",3.48,0.0,"1,580.48",387.00,"1,560.20","611,647.40",15,13.78,40.0,0.88,2.56,-0.41,"1,980.00","1,397.00",,
2025/09/04,72,GMFBS,19.72,1595.0,1595.0,1558.0,1588.0,"1,588.00",0.0,0.0,"1,573.95",163.00,"1,573.98","256,554.00",9,14.02,37.0,0.89,2.37,0.88,"1,980.00","1,397.00",,
2025/09/07,75,GMFBS,34.01,1602.0,1602.0,1565.0,1594.15,"1,596.30",-2.15,0.0,"1,591.45","1,045.00","1,588.00","1,663,068.30",24,6.15,37.0,0.39,2.36,0.17,"1,980.00","1,397.00",,
