Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2021/11/14,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2021/12/26,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/02/01,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/02/10,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/02/14,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/02/15,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/02/20,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/03/07,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/03/15,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/05/18,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/05/21,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/05/26,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/06/06,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/06/10,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/06/13,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/06/26,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/06/28,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/07/07,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/08/09,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/08/21,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/08/22,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/08/26,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/09/06,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/09/13,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2022/11/01,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/03/13,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/03/14,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/03/15,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/04/16,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/05/16,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/06/26,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/07/11,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/07/17,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/07/18,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/07/23,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/07/30,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/08/05,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/09/05,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/09/13,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/09/18,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/10/01,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/10/03,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/11/20,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/12/03,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/12/06,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2023/12/18,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/01/16,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/01/18,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/01/22,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/01/23,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/01/30,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/02/08,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/02/10,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/02/13,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/02/20,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/02/27,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/03/04,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/03/05,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
2024/03/18,115,LBBLD89,59.08,1100.0,1100.0,1086.0,1086.0,"1,095.30","1,010.00","1,103.00","1,106,252.50",8,-17.00,14.00,-1.54,1.29,-0.86,0.00,0.00,"1,225.50","1,000.00"
