Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2021/11/14,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2021/12/26,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/02/01,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/02/10,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/02/14,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/02/15,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/02/20,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/03/07,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/03/15,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/05/18,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/05/21,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/05/26,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/06/06,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/06/10,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/06/13,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/06/26,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/06/28,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/07/07,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/08/09,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/08/21,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/08/22,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/08/26,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/09/06,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/09/13,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2022/11/01,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
2023/03/13,194,NMBD89/90,56.26,1031.5,1031.5,1027.0,1027.0,"1,030.15",100.00,"1,040.00","103,015.00",4,-13.00,4.50,-1.25,0.44,-0.31,0.00,0.00,"1,094.00","1,027.00"
