Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2024/03/07,181,NLBBL,49.48,535.3,546.0,519.4,528.9,528.90,0.0,0.0,532.22,"1,540.00",524.90,"819,614.00",30,4.0,26.60,0.76,5.12,-0.63,779.70,480.00
2024/03/10,182,NLBBL,58.45,530.0,565.0,530.0,554.9,554.90,0.0,0.0,551.08,"16,262.00",528.90,"8,961,696.20",161,26.0,35.0,4.92,6.6,0.69,779.70,480.00
2024/03/12,184,NLBBL,64.23,565.0,595.0,555.0,595.0,595.00,0.0,0.0,572.49,"20,276.00",554.90,"11,607,716.10",188,40.10,40.0,7.23,7.21,3.78,779.70,480.00
2024/02/12,183,NLBBL,46.46,570.0,573.0,566.0,567.0,567.00,0.0,0.0,569.22,815.00,573.00,"463,912.50",18,-6.00,7.00,-1.05,1.24,-0.39,784.00,480.00
2024/02/13,178,NLBBL,46.52,563.0,565.0,556.0,565.0,565.00,0.0,0.0,559.99,"1,798.00",567.00,"1,006,865.60",16,-2.0,9.0,-0.35,1.62,0.89,779.70,480.00
2024/02/14,177,NLBBL,43.18,564.0,565.0,555.5,564.5,564.50,0.0,0.0,562.20,"1,108.00",565.00,"622,919.90",19,-0.5,9.5,-0.09,1.71,0.41,779.70,480.00
2024/02/15,178,NLBBL,47.81,574.0,575.7,553.0,560.0,560.00,0.0,0.0,558.13,"3,643.00",564.50,"2,033,257.50",40,-4.5,22.7,-0.8,4.1,0.33,779.70,480.00
2024/02/18,184,NLBBL,44.65,549.0,565.0,540.0,547.0,547.00,0.0,0.0,544.99,"3,923.00",560.00,"2,138,015.00",52,-13.0,25.0,-2.32,4.63,0.37,779.70,480.00
2024/02/20,181,NLBBL,42.38,537.1,545.0,535.0,539.0,539.00,0.0,0.0,536.07,"4,266.00",547.00,"2,286,882.00",47,-8.00,10.0,-1.46,1.87,0.54,779.70,480.00
2024/02/21,182,NLBBL,36.18,548.8,548.8,536.1,543.9,543.90,0.0,0.0,537.23,728.00,539.00,"391,106.80",11,4.90,12.7,0.91,2.37,1.23,779.70,480.00
2024/02/22,179,NLBBL,39.39,543.0,543.0,523.0,529.9,529.90,0.0,0.0,530.50,"3,349.00",543.90,"1,776,645.60",42,-14.00,20.0,-2.57,3.82,-0.11,779.70,480.00
2024/02/25,187,NLBBL,43.03,521.1,525.0,512.2,521.9,521.90,0.0,0.0,517.19,"6,857.00",529.90,"3,546,367.00",44,-8.00,12.80,-1.51,2.5,0.9,779.70,480.00
2024/02/26,187,NLBBL,38.45,515.0,524.0,514.0,521.0,521.00,0.0,0.0,515.79,"1,024.00",521.90,"528,172.00",15,-0.90,10.00,-0.17,1.95,1.0,779.70,480.00
2024/02/27,180,NLBBL,40.26,520.0,529.0,518.5,521.3,521.30,0.0,0.0,522.99,"2,360.00",521.00,"1,234,252.20",25,0.30,10.50,0.06,2.03,-0.32,779.70,480.00
2024/02/28,182,NLBBL,43.04,511.0,519.9,510.9,519.0,519.00,0.0,0.0,512.76,"2,474.00",521.30,"1,268,577.90",46,-2.30,9.00,-0.44,1.76,1.2,779.70,480.00
2024/02/29,183,NLBBL,41.8,510.0,519.0,510.0,519.0,519.00,0.0,0.0,512.73,"1,759.00",519.00,"901,896.60",17,0.00,9.00,0.0,1.76,1.21,779.70,480.00
2024/03/03,181,NLBBL,40.69,510.0,515.0,504.5,515.0,515.00,0.0,0.0,508.89,"1,884.00",519.00,"958,743.00",26,-4.00,10.50,-0.77,2.08,1.19,779.70,480.00
2024/03/04,142,NLBBL,45.7,525.3,525.3,525.3,525.3,525.30,0.0,0.0,525.30,10.00,515.00,"5,253.00",1,10.3,0.0,2.0,0.0,0.0,779.70,480.00
2024/03/05,186,NLBBL,48.89,518.0,528.3,516.0,520.0,520.00,0.0,0.0,520.91,"2,819.00",525.30,"1,468,434.70",32,-5.30,12.30,-1.01,2.38,-0.17,779.70,480.00
2024/01/18,176,NLBBL,65.65,614.0,625.0,606.0,622.0,622.00,0.0,0.0,614.47,"8,824.00",615.00,"5,422,118.20",95,7.0,19.00,1.14,3.14,1.21,"1,053.00",480.00
2024/01/21,183,NLBBL,55.16,622.0,631.0,608.0,608.0,608.00,0.0,0.0,618.34,"5,046.00",622.00,"3,120,156.60",54,-14.0,23.00,-2.25,3.78,-1.7,"1,040.00",480.00
2024/01/22,180,NLBBL,48.98,602.0,610.0,584.0,595.0,595.00,0.0,0.0,590.78,"5,904.00",608.00,"3,487,970.80",73,-13.0,26.0,-2.14,4.45,0.71,"1,040.00",480.00
2024/01/23,182,NLBBL,51.37,587.2,606.9,580.0,588.9,588.90,0.0,0.0,583.31,"7,594.00",595.00,"4,429,684.40",70,-6.1,26.9,-1.03,4.64,0.95,"1,040.00",480.00
2024/01/24,184,NLBBL,33.31,600.0,600.0,580.0,595.0,595.00,0.0,0.0,587.11,"2,294.00",588.90,"1,346,840.40",37,6.1,20.0,1.04,3.45,1.33,"1,040.00",480.00
2024/01/25,179,NLBBL,37.74,583.5,598.0,583.2,593.9,593.90,0.0,0.0,588.74,"2,688.00",595.00,"1,582,527.50",41,-1.1,14.80,-0.18,2.54,0.87,"1,040.00",480.00
2024/01/28,184,NLBBL,50.51,593.0,603.9,563.5,599.0,599.00,0.0,0.0,580.19,"23,580.00",593.90,"13,680,974.20",71,5.1,40.4,0.86,7.17,3.14,"1,040.00",480.00
2024/01/29,184,NLBBL,42.0,600.0,600.0,583.1,590.0,590.00,0.0,0.0,588.16,"2,569.00",599.00,"1,510,974.00",41,-9.0,16.9,-1.5,2.9,0.31,"1,040.00",480.00
2024/01/30,182,NLBBL,46.08,600.0,600.0,583.1,595.0,595.00,0.0,0.0,589.91,"6,870.00",590.00,"4,052,683.80",68,5.0,16.9,0.85,2.9,0.86,"1,035.00",480.00
2024/01/31,183,NLBBL,37.56,588.0,600.0,577.3,584.0,584.00,0.0,0.0,584.08,"5,752.00",595.00,"3,359,617.60",60,-11.00,22.70,-1.85,3.93,-0.01,821.00,480.00
2024/02/01,180,NLBBL,33.85,584.0,584.0,563.1,565.0,565.00,0.0,0.0,569.98,"2,949.00",584.00,"1,680,867.60",44,-19.0,20.9,-3.25,3.71,-0.88,809.80,480.00
2024/02/04,178,NLBBL,35.88,565.0,576.3,555.1,555.5,555.50,0.0,0.0,566.61,"3,644.00",565.00,"2,064,735.90",38,-9.5,21.2,-1.68,3.82,-2.0,805.80,480.00
2024/02/05,180,NLBBL,34.34,566.6,567.0,557.0,560.4,560.40,0.0,0.0,561.30,"1,872.00",555.50,"1,050,747.90",30,4.9,10.0,0.88,1.8,-0.16,805.80,480.00
2024/02/06,187,NLBBL,37.56,564.0,570.0,562.0,566.3,566.30,0.0,0.0,567.55,"2,175.00",560.40,"1,234,414.00",29,5.9,8.0,1.05,1.42,-0.22,805.80,480.00
2024/02/07,183,NLBBL,55.65,566.0,571.0,551.0,566.0,566.00,0.0,0.0,555.93,"10,590.00",566.30,"5,887,326.00",103,-0.3,20.0,-0.05,3.63,1.78,805.80,480.00
2024/02/08,184,NLBBL,53.32,564.0,574.0,560.0,573.9,573.90,0.0,0.0,563.52,"4,975.00",566.00,"2,803,515.70",43,7.9,14.00,1.4,2.5,1.81,805.80,480.00
2023/12/20,181,NLBBL,61.83,675.0,680.0,650.8,660.0,660.00,0.0,0.0,664.82,"6,185.00",685.00,"4,111,884.80",122,-25.00,29.20,-3.65,4.49,-0.73,"1,060.80",480.00
2023/12/21,182,NLBBL,53.2,650.0,668.0,620.0,620.0,620.00,0.0,0.0,634.05,"3,866.00",660.00,"2,451,230.80",74,-40.00,48.00,-6.06,7.74,-2.27,"1,060.80",480.00
2023/12/24,183,NLBBL,47.63,608.1,632.0,584.0,590.1,590.10,0.0,0.0,603.19,"8,601.00",620.00,"5,188,039.40",77,-29.9,48.00,-4.82,8.22,-2.22,"1,060.80",480.00
2023/12/27,181,NLBBL,51.33,580.0,589.6,559.0,563.2,563.20,0.0,0.0,570.93,"12,569.00",590.10,"7,176,049.60",119,-26.9,30.60,-4.56,5.47,-1.37,"1,060.80",480.00
2023/12/28,179,NLBBL,49.94,562.0,568.0,555.1,555.5,555.50,0.0,0.0,558.42,"19,425.00",563.20,"10,847,235.90",101,-7.7,12.9,-1.37,2.32,-0.52,"1,060.80",480.00
2024/01/01,179,NLBBL,44.83,566.0,577.2,556.0,558.0,558.00,0.0,0.0,562.23,"8,959.00",555.50,"5,037,004.90",73,2.5,21.2,0.45,3.81,-0.76,"1,060.80",480.00
2024/01/02,182,NLBBL,41.71,553.0,564.0,548.0,550.0,550.00,0.0,0.0,554.09,"4,654.00",558.00,"2,578,753.90",42,-8.0,16.0,-1.43,2.92,-0.74,"1,060.80",480.00
2024/01/03,185,NLBBL,50.26,561.0,573.0,553.0,569.1,569.10,0.0,0.0,565.77,"8,926.00",550.00,"5,050,090.30",80,19.10,20.0,3.47,3.62,0.58,"1,060.80",480.00
2024/01/04,178,NLBBL,45.52,563.1,577.9,560.0,560.0,560.00,0.0,0.0,562.77,"3,253.00",569.10,"1,830,702.30",41,-9.10,17.90,-1.6,3.2,-0.5,"1,060.80",480.00
2024/01/07,180,NLBBL,45.45,551.3,571.2,550.0,550.1,550.10,0.0,0.0,560.70,"9,208.00",560.00,"5,162,897.60",77,-9.9,21.2,-1.77,3.85,-1.93,"1,060.80",480.00
