Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022/07/08,178,SGI,29.65,380.3,387.0,374.0,379.2,379.20,0.0,0.0,379.87,"1,311.00",388.00,"498,013.00",25,-8.8,13.0,-2.27,3.48,-0.18,811.00,325.50
2022/07/11,186,SGI,29.58,371.7,372.0,360.0,360.1,360.10,0.0,0.0,364.59,"1,970.00",379.20,"718,243.00",58,-19.1,12.0,-5.04,3.33,-1.25,811.00,325.50
2022/07/12,186,SGI,27.52,353.0,373.0,348.0,358.0,358.00,0.0,0.0,359.47,"1,705.00",360.10,"612,892.00",50,-2.1,25.0,-0.58,7.18,-0.41,811.00,325.50
2022/07/13,185,SGI,30.17,358.1,373.0,358.1,365.0,365.00,0.0,0.0,367.05,"1,911.00",358.00,"701,431.00",46,7.0,14.9,1.96,4.16,-0.56,811.00,325.50
2022/06/19,182,SGI,35.2,366.6,371.0,360.0,360.0,360.00,0.0,0.0,361.91,"3,624.00",374.00,"1,311,568.00",59,-14.0,11.00,-3.74,3.06,-0.53,811.00,360.00
2022/06/20,187,SGI,35.15,352.8,357.0,352.8,355.1,355.10,0.0,0.0,354.19,"2,684.00",360.00,"950,646.50",65,-4.9,4.20,-1.36,1.19,0.26,811.00,352.80
2022/06/21,187,SGI,32.55,350.0,369.4,348.0,365.0,365.00,0.0,0.0,364.60,786.00,355.10,"286,579.40",36,9.9,21.40,2.79,6.15,0.11,811.00,348.00
2022/06/22,186,SGI,32.29,365.0,365.0,350.0,357.0,357.00,0.0,0.0,354.33,"1,270.00",365.00,"450,004.00",48,-8.0,15.0,-2.19,4.29,0.75,811.00,348.00
2022/06/23,192,SGI,36.03,357.0,357.0,336.1,343.0,343.00,0.0,0.0,340.45,"2,573.00",357.00,"875,968.00",59,-14.0,20.9,-3.92,6.22,0.74,811.00,336.10
2022/06/24,182,SGI,40.84,337.3,364.0,325.5,363.0,363.00,0.0,0.0,341.01,"1,879.00",343.00,"640,760.80",35,20.0,38.5,5.83,11.83,6.06,811.00,325.50
2022/06/26,188,SGI,45.92,363.0,399.3,361.0,399.3,399.30,0.0,0.0,378.27,"5,006.00",363.00,"1,893,616.40",74,36.3,38.3,10.0,10.61,5.27,811.00,325.50
2022/06/27,188,SGI,48.17,400.1,421.3,382.5,400.0,400.00,0.0,0.0,399.75,"4,314.00",399.30,"1,724,518.70",71,0.7,38.8,0.18,10.14,0.06,811.00,325.50
2022/06/28,187,SGI,46.07,392.0,394.0,377.0,387.0,387.00,0.0,0.0,383.21,"1,560.00",400.00,"597,804.10",45,-13.0,17.0,-3.25,4.51,0.98,811.00,325.50
2022/06/29,187,SGI,44.24,385.0,392.0,385.0,388.0,388.00,0.0,0.0,388.03,"2,393.00",387.00,"928,545.00",37,1.0,7.0,0.26,1.82,-0.01,811.00,325.50
2022/06/30,186,SGI,46.86,381.0,412.0,381.0,405.0,405.00,0.0,0.0,395.39,"3,268.00",388.00,"1,292,129.50",68,17.00,31.00,4.38,8.14,2.37,811.00,325.50
2022/07/01,181,SGI,29.95,403.0,405.0,396.0,396.1,396.10,0.0,0.0,399.42,"1,496.00",405.00,"597,528.50",33,-8.9,9.0,-2.2,2.27,-0.84,811.00,325.50
2022/07/03,190,SGI,49.53,400.0,404.9,377.3,404.9,404.90,0.0,0.0,397.12,"3,026.00",396.10,"1,201,680.90",59,8.8,27.6,2.22,7.32,1.92,811.00,325.50
2022/07/04,192,SGI,54.26,403.0,434.0,397.0,412.0,412.00,0.0,0.0,419.36,"5,081.00",404.90,"2,130,743.50",94,7.1,37.00,1.75,9.32,-1.79,811.00,325.50
2022/07/05,188,SGI,29.82,403.8,409.0,393.0,400.0,400.00,0.0,0.0,399.22,"2,325.00",412.00,"928,176.00",68,-12.0,16.0,-2.91,4.07,0.2,811.00,325.50
2022/07/06,188,SGI,46.61,396.0,408.0,385.2,397.0,397.00,0.0,0.0,396.29,"1,681.00",400.00,"666,165.20",59,-3.0,22.8,-0.75,5.92,0.18,811.00,325.50
2022/05/27,181,SGI,37.35,450.0,468.0,450.0,450.3,450.30,0.0,0.0,451.34,"1,270.00",456.00,"573,199.00",38,-5.7,18.0,-1.25,4.0,-0.23,880.00,443.00
2022/05/30,186,SGI,37.68,453.0,453.0,442.0,445.2,445.20,0.0,0.0,444.85,"1,930.00",450.30,"858,559.00",44,-5.1,11.0,-1.13,2.49,0.08,880.00,442.00
2022/05/31,187,SGI,34.26,440.0,446.0,439.0,440.0,440.00,0.0,0.0,440.81,"1,139.00",445.20,"502,084.00",44,-5.2,7.0,-1.17,1.59,-0.18,880.00,439.00
2022/06/01,185,SGI,33.41,432.0,443.0,432.0,435.0,435.00,0.0,0.0,436.30,915.00,440.00,"399,215.00",43,-5.0,11.0,-1.14,2.55,-0.3,880.00,432.00
2022/06/02,186,SGI,31.34,435.0,435.0,421.0,422.0,422.00,0.0,0.0,424.54,930.00,435.00,"394,824.00",47,-13.0,14.0,-2.99,3.33,-0.6,880.00,421.00
2022/06/03,184,SGI,36.82,415.0,423.0,402.0,423.0,423.00,0.0,0.0,406.10,"4,198.00",422.00,"1,704,810.20",83,1.0,21.0,0.24,5.22,4.0,880.00,402.00
2022/06/06,185,SGI,32.73,423.0,431.4,405.0,415.0,415.00,0.0,0.0,413.67,"1,810.00",423.00,"748,745.00",61,-8.0,26.4,-1.89,6.52,0.32,880.00,402.00
