Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2018/09/02,107,NNLB,-,660.0,660.0,660.0,660.0,660.00,0.0,0.0,660.00,38.00,668.00,"25,080.00",1,-8.0,0.0,-1.2,0.0,0.0,"3,328.00",622.00
2020/01/21,113,NNLB,59.11,710.0,737.0,685.0,700.0,700.00,0.0,0.0,708.65,"1,470.00",697.00,"1,041,710.00",29,3.0,52.0,0.43,7.59,-1.24,750.00,374.00
2020/01/22,109,NNLB,53.61,714.0,750.0,673.0,680.0,680.00,0.0,0.0,687.11,"2,295.00",700.00,"1,576,920.00",35,-20.0,77.0,-2.86,11.44,-1.05,750.00,374.00
2020/01/23,106,NNLB,46.26,693.0,742.0,645.0,668.0,668.00,0.0,0.0,660.50,"2,680.00",680.00,"1,770,140.00",26,-12.0,97.0,-1.76,15.04,1.12,750.00,374.00
2020/01/26,107,NNLB,45.35,660.0,660.0,647.0,654.0,654.00,0.0,0.0,652.34,"2,122.00",668.00,"1,384,257.00",24,-14.0,13.0,-2.1,2.01,0.25,750.00,374.00
2020/01/27,110,NNLB,44.43,667.0,691.0,651.0,691.0,691.00,0.0,0.0,670.57,"4,878.00",654.00,"3,271,032.00",43,37.0,40.0,5.66,6.14,2.96,750.00,374.00
2020/01/28,110,NNLB,52.43,701.0,701.0,684.0,684.0,684.00,0.0,0.0,691.79,"4,912.00",691.00,"3,398,085.00",43,-7.0,17.0,-1.01,2.49,-1.14,750.00,374.00
2020/01/29,108,NNLB,55.33,675.0,715.0,675.0,714.0,714.00,0.0,0.0,698.67,"4,797.00",684.00,"3,351,516.00",37,30.0,40.0,4.39,5.93,2.15,750.00,374.00
2020/01/30,108,NNLB,56.63,728.0,759.0,716.0,718.0,718.00,0.0,0.0,735.19,"5,718.00",714.00,"4,203,836.00",65,4.0,43.0,0.56,6.01,-2.39,759.00,374.00
2020/02/02,107,NNLB,55.09,732.0,789.0,732.0,789.0,789.00,0.0,0.0,784.83,"9,769.00",718.00,"7,666,974.00",88,71.0,57.0,9.89,7.79,0.53,789.00,374.00
2020/02/03,109,NNLB,63.73,804.0,852.0,780.0,834.0,834.00,0.0,0.0,826.62,"12,147.00",789.00,"10,040,986.00",130,45.0,72.0,5.7,9.23,0.88,852.00,374.00
2019/12/29,113,NNLB,39.75,500.0,500.0,494.0,494.0,494.00,0.0,0.0,496.59,"1,700.00",503.00,"844,200.00",12,-9.0,6.0,-1.79,1.21,-0.52,691.00,374.00
2019/12/30,108,NNLB,55.93,490.0,507.0,489.0,507.0,507.00,0.0,0.0,499.66,"3,908.00",494.00,"1,952,658.00",23,13.0,18.0,2.63,3.68,1.45,691.00,374.00
2019/12/31,110,NNLB,41.76,514.0,514.0,503.0,503.0,503.00,0.0,0.0,507.17,602.00,507.00,"305,316.00",5,-4.0,11.0,-0.79,2.19,-0.83,691.00,374.00
2020/01/01,109,NNLB,49.41,500.0,519.0,500.0,519.0,519.00,0.0,0.0,512.40,"2,064.00",503.00,"1,057,601.00",21,16.0,19.0,3.18,3.8,1.27,691.00,374.00
2020/01/02,105,NNLB,60.37,509.0,519.0,500.0,514.0,514.00,0.0,0.0,506.66,"7,888.00",519.00,"3,996,537.00",39,-5.0,19.0,-0.96,3.8,1.43,691.00,374.00
2020/01/05,105,NNLB,53.8,522.0,540.0,520.0,533.0,533.00,0.0,0.0,531.20,"5,724.00",514.00,"3,040,598.00",41,19.0,20.0,3.7,3.85,0.34,691.00,374.00
2020/01/06,109,NNLB,47.21,538.0,542.0,531.0,531.0,531.00,0.0,0.0,534.00,563.00,533.00,"300,641.00",14,-2.0,11.0,-0.38,2.07,-0.56,691.00,374.00
2020/01/07,110,NNLB,57.58,541.0,551.0,529.0,542.0,542.00,0.0,0.0,540.86,"8,639.00",531.00,"4,672,517.00",56,11.0,22.0,2.07,4.16,0.21,691.00,374.00
2020/01/08,107,NNLB,58.45,550.0,572.0,549.0,555.0,555.00,0.0,0.0,556.71,"5,234.00",542.00,"2,913,834.00",47,13.0,23.0,2.4,4.19,-0.31,691.00,374.00
2020/01/09,109,NNLB,57.01,566.0,610.0,565.0,595.0,595.00,0.0,0.0,589.02,"3,490.00",555.00,"2,055,693.00",45,40.0,45.0,7.21,7.96,1.0,691.00,374.00
2020/01/12,109,NNLB,69.08,606.0,654.0,606.0,654.0,654.00,0.0,0.0,646.52,"6,120.00",595.00,"3,956,716.00",56,59.0,48.0,9.92,7.92,1.14,691.00,374.00
2020/01/13,113,NNLB,64.95,667.0,693.0,611.0,620.0,620.00,0.0,0.0,663.57,"4,350.00",654.00,"2,886,538.00",50,-34.0,82.0,-5.2,13.42,-7.03,693.00,374.00
2020/01/14,114,NNLB,66.94,609.0,650.0,600.0,636.0,636.00,0.0,0.0,623.22,"6,917.00",620.00,"4,310,790.00",53,16.0,50.0,2.58,8.33,2.01,693.00,374.00
2020/01/15,106,NNLB,45.21,648.0,660.0,640.0,640.0,640.00,0.0,0.0,647.24,540.00,636.00,"349,510.00",8,4.0,20.0,0.63,3.13,-1.13,693.00,374.00
2020/01/16,112,NNLB,59.54,652.0,704.0,637.0,699.0,699.00,0.0,0.0,673.76,"6,845.00",640.00,"4,611,899.00",70,59.0,67.0,9.22,10.52,3.61,704.00,374.00
2020/01/19,110,NNLB,66.92,712.0,750.0,712.0,713.0,713.00,0.0,0.0,729.69,"2,329.00",699.00,"1,699,445.00",46,14.0,38.0,2.0,5.34,-2.34,750.00,374.00
2019/12/04,104,NNLB,45.43,470.0,485.0,470.0,471.0,471.00,0.0,0.0,479.47,"1,017.00",475.00,"487,625.00",13,-4.0,15.0,-0.84,3.19,-1.8,676.00,374.00
2019/12/05,102,NNLB,59.96,480.0,494.0,480.0,494.0,494.00,0.0,0.0,487.05,"2,043.00",471.00,"995,043.00",21,23.0,14.0,4.88,2.92,1.41,676.00,374.00
2019/12/08,106,NNLB,61.23,490.0,520.0,485.0,520.0,520.00,0.0,0.0,500.36,"2,720.00",494.00,"1,360,986.00",37,26.0,35.0,5.26,7.22,3.78,676.00,374.00
2019/12/09,107,NNLB,63.69,515.0,545.0,500.0,535.0,535.00,0.0,0.0,526.49,"7,516.00",520.00,"3,957,073.00",49,15.0,45.0,2.88,9.0,1.59,676.00,374.00
2019/12/10,105,NNLB,64.59,545.0,588.0,545.0,588.0,588.00,0.0,0.0,571.07,"7,144.00",535.00,"4,079,707.00",59,53.0,43.0,9.91,7.89,2.88,676.00,374.00
2019/12/11,107,NNLB,64.22,599.0,646.0,599.0,646.0,646.00,0.0,0.0,634.46,"6,688.00",588.00,"4,243,237.00",66,58.0,47.0,9.86,7.85,1.79,676.00,374.00
2019/12/12,103,NNLB,64.97,650.0,691.0,642.0,652.0,652.00,0.0,0.0,663.68,"10,983.00",646.00,"7,289,159.00",117,6.0,49.0,0.93,7.63,-1.79,691.00,374.00
2019/12/15,105,NNLB,58.18,639.0,639.0,610.0,620.0,620.00,0.0,0.0,626.42,"9,594.00",652.00,"6,009,828.00",63,-32.0,29.0,-4.91,4.75,-1.03,691.00,374.00
2019/12/16,104,NNLB,47.42,631.0,632.0,594.0,596.0,596.00,0.0,0.0,605.54,"3,240.00",620.00,"1,961,950.00",55,-24.0,38.0,-3.87,6.4,-1.6,691.00,374.00
2019/12/17,104,NNLB,43.95,607.0,617.0,600.0,607.0,607.00,0.0,0.0,605.39,"3,475.00",596.00,"2,103,719.00",32,11.0,17.0,1.85,2.83,0.27,691.00,374.00
2019/12/18,103,NNLB,49.32,615.0,619.0,598.0,606.0,606.00,0.0,0.0,606.43,"12,193.00",607.00,"7,394,167.00",118,-1.0,21.0,-0.16,3.51,-0.07,691.00,374.00
2019/12/19,106,NNLB,42.75,501.0,534.0,491.0,507.0,507.00,0.0,0.0,512.32,"1,855.00",505.00,"950,360.00",28,-99.0,43.0,-16.34,8.76,-1.05,691.00,374.00
2019/12/22,102,NNLB,40.33,507.0,515.0,498.0,515.0,515.00,0.0,0.0,503.90,"1,316.00",507.00,"663,128.00",21,8.0,17.0,1.58,3.41,2.16,691.00,374.00
2019/12/23,108,NNLB,39.3,515.0,515.0,505.0,515.0,515.00,0.0,0.0,508.70,895.00,515.00,"455,285.00",14,0.00,10.0,0.0,1.98,1.22,691.00,374.00
2019/12/24,105,NNLB,38.51,525.0,525.0,505.0,505.0,505.00,0.0,0.0,507.55,"1,014.00",515.00,"514,660.00",15,-10.0,20.0,-1.94,3.96,-0.51,691.00,374.00
2019/12/25,107,NNLB,35.41,513.0,513.0,500.0,500.0,500.00,0.0,0.0,502.98,686.00,505.00,"345,044.00",13,-5.0,13.0,-0.99,2.6,-0.6,691.00,374.00
2019/11/11,108,NNLB,59.86,455.0,495.0,455.0,490.0,490.00,0.0,0.0,476.49,"3,910.00",458.00,"1,863,066.00",40,32.0,40.0,6.99,8.79,2.76,676.00,374.00
2019/11/12,102,NNLB,46.21,481.0,481.0,460.0,469.0,469.00,0.0,0.0,460.92,490.00,490.00,"225,850.00",8,-21.0,21.0,-4.29,4.57,1.72,676.00,374.00
2019/11/13,92,NNLB,49.95,465.0,474.0,465.0,471.0,471.00,0.0,0.0,470.66,"1,060.00",469.00,"498,904.00",11,2.0,9.0,0.43,1.94,0.07,676.00,374.00
