Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2025/08/28,254,SBLD83,36.41,1057.0,1057.0,1057.0,1057.0,"1,057.00",0.0,0.0,"1,057.00",50.00,"1,052.00","52,850.00",1,5.0,0.0,0.48,0.0,0.0,"1,144.40","1,035.00"
2025/07/31,251,SBLD83,29.61,1053.0,1053.0,1053.0,1053.0,"1,053.00",0.0,0.0,"1,053.00",25.00,"1,053.42","26,325.00",1,-0.42,0.0,-0.04,0.0,0.0,"1,218.20","1,033.50"
2025/08/06,253,SBLD83,42.07,1060.0,1060.0,1060.0,1060.0,"1,060.00",0.0,0.0,"1,060.00",100.00,"1,053.00","106,000.00",1,7.00,0.00,0.66,0.0,0.0,"1,218.20","1,033.50"
2025/08/11,254,SBLD83,34.57,1052.1,1052.1,1052.0,1052.0,"1,052.00",0.0,0.0,"1,052.07",50.00,"1,060.00","52,603.50",3,-8.0,0.1,-0.75,0.01,-0.01,"1,218.20","1,033.50"
2025/07/22,251,SBLD83,21.92,1099.6,1099.6,1099.6,1099.6,"1,099.60",0.0,0.0,"1,099.60",130.00,"1,122.00","142,948.00",4,-22.4,0.0,-2.0,0.0,0.0,"1,218.20","1,033.50"
2025/07/23,250,SBLD83,23.03,1080.0,1080.0,1080.0,1080.0,"1,080.00",0.0,0.0,"1,080.00",90.00,"1,099.60","97,200.00",2,-19.60,0.00,-1.78,0.0,0.0,"1,218.20","1,033.50"
2025/07/27,255,SBLD83,22.51,1061.3,1061.3,1061.3,1061.3,"1,061.30",0.0,0.0,"1,061.30",25.00,"1,080.00","26,532.50",1,-18.7,0.0,-1.73,0.0,0.0,"1,218.20","1,033.50"
2025/07/28,253,SBLD83,23.1,1053.5,1053.5,1053.4,1053.42,"1,053.40",0.02,0.0,"1,053.43",90.00,"1,061.30","94,808.50",2,-7.88,0.1,-0.74,0.01,0.0,"1,218.20","1,033.50"
2024/12/04,252,SBLD83,33.15,1080.5,1080.5,1080.5,1080.5,"1,080.50",0.0,0.0,"1,080.50",25.00,"1,079.00","27,012.50",1,1.5,0.0,0.14,0.0,0.0,"1,221.90",995.00
2025/04/20,260,SBLD83,15.99,1038.7,1038.7,1038.7,1059.4,"1,038.70",20.7,0.02,"1,059.40",2.00,"1,038.70","2,118.80",1,20.70,0.0,1.99,0.0,0.0,"1,221.90","1,033.50"
2025/04/21,250,SBLD83,40.83,1080.5,1122.0,1080.5,1122.0,"1,122.00",0.0,0.0,"1,121.79","2,905.00","1,059.40","3,258,795.00",3,62.6,41.5,5.91,3.84,0.02,"1,221.90","1,033.50"
2025/03/30,252,SBLD83,37.32,1076.0,1076.0,1076.0,1076.0,"1,076.00",0.0,0.0,"1,076.00",250.00,"1,055.00","269,000.00",1,21.0,0.0,1.99,0.0,0.0,"1,221.90","1,033.50"
2025/04/17,244,SBLD83,24.68,1059.8,1059.8,1038.7,1038.7,"1,038.70",0.0,0.0,"1,039.36","3,010.00","1,076.00","3,128,473.50",7,-37.3,21.1,-3.47,2.03,-0.06,"1,221.90","1,033.50"
2025/03/12,253,SBLD83,19.24,1057.6,1057.6,1057.6,1057.6,"1,057.60",0.0,0.0,"1,057.60",1.00,"1,079.00","1,057.60",1,-21.4,0.0,-1.98,0.0,0.0,"1,221.90","1,001.00"
2025/03/17,264,SBLD83,21.45,1047.5,1047.5,1047.5,1047.5,"1,047.50",0.0,0.0,"1,047.50",26.00,"1,057.60","27,235.10",2,-10.1,0.0,-0.95,0.0,0.0,"1,221.90","1,021.00"
2025/03/18,245,SBLD83,15.05,1055.0,1055.0,1055.0,1055.0,"1,055.00",0.0,0.0,"1,055.00",2.00,"1,047.60","2,110.00",1,7.4,0.0,0.71,0.0,0.0,"1,221.90","1,021.00"
2025/03/19,244,SBLD83,27.22,1055.0,1055.0,1055.0,1055.0,"1,055.00",0.0,0.0,"1,055.00",2.00,"1,055.00","2,110.00",1,0.00,0.0,0.0,0.0,0.0,"1,221.90","1,021.00"
2025/01/28,255,SBLD83,41.73,1066.9,1079.0,1058.0,1079.0,"1,079.00",0.0,0.0,"1,071.17",50.00,"1,088.00","53,558.50",3,-9.00,21.00,-0.83,1.98,0.73,"1,221.90",995.00
2025/01/13,255,SBLD83,35.11,1121.6,1133.0,1121.6,1133.0,"1,133.00",0.0,0.0,"1,121.62","50,382.00","1,144.40","56,509,648.20",2,-11.4,11.40,-1.0,1.02,1.0,"1,221.90",995.00
2025/01/16,231,SBLD83,25.86,1088.2,1088.2,1088.2,1088.2,"1,088.20",0.0,0.0,"1,090.22",11.00,"1,133.00","11,992.40",2,-44.80,0.00,-3.95,0.0,-0.19,"1,221.90",995.00
2025/01/19,256,SBLD83,23.71,1067.3,1067.3,1067.3,1067.3,"1,067.30",0.0,0.0,"1,067.30",20.00,"1,088.20","21,346.00",1,-20.90,0.00,-1.92,0.0,0.0,"1,221.90",995.00
2025/01/23,248,SBLD83,36.18,1088.0,1088.0,1088.0,1088.0,"1,088.00",0.0,0.0,"1,088.06",28.00,"1,067.30","30,465.80",2,20.70,0.00,1.94,0.0,-0.01,"1,221.90",995.00
2024/12/10,234,SBLD83,41.0,1100.0,1100.0,1100.0,1100.0,"1,100.00",0.0,0.0,"1,100.00",100.00,"1,080.50","110,000.00",1,19.5,0.0,1.8,0.0,0.0,"1,221.90",995.00
2024/12/23,258,SBLD83,33.42,1122.0,1122.0,1122.0,1122.0,"1,122.00",0.0,0.0,"1,122.00",15.00,"1,100.00","16,830.00",2,22.00,0.00,2.0,0.0,0.0,"1,221.90",995.00
2024/12/29,248,SBLD83,34.41,1144.0,1144.4,1144.0,1144.4,"1,144.40",0.0,0.0,"1,144.20",20.00,"1,122.00","22,884.00",2,22.4,0.4,2.0,0.03,0.02,"1,221.90",995.00
2024/11/12,243,SBLD83,-,1066.8,1066.8,1066.8,1066.8,"1,066.80",0.0,0.0,"1,066.80",25.00,"1,060.00","26,670.00",1,6.8,0.0,0.64,0.0,0.0,"1,221.90",995.00
2024/11/14,251,SBLD83,37.65,1080.0,1080.0,1080.0,1080.0,"1,080.00",0.0,0.0,"1,080.00",10.00,"1,066.80","10,800.00",1,13.2,0.00,1.24,0.0,0.0,"1,221.90",995.00
2024/11/19,243,SBLD83,41.44,1089.0,1089.0,1089.0,1089.0,"1,089.00",0.0,0.0,"1,089.00",25.00,"1,080.00","27,225.00",1,9.0,0.0,0.83,0.0,0.0,"1,221.90",995.00
2024/11/26,244,SBLD83,24.21,1079.0,1079.0,1079.0,1079.0,"1,079.00",0.0,0.0,"1,079.00",25.00,"1,089.00","26,975.00",1,-10.0,0.0,-0.92,0.0,0.0,"1,221.90",995.00
2024/10/22,247,SBLD83,-,1074.0,1074.0,1074.0,1074.0,"1,074.00",0.0,0.0,"1,074.00",25.00,"1,095.70","26,850.00",1,-21.70,0.00,-1.98,0.0,0.0,"1,221.90",995.00
2024/10/24,250,SBLD83,-,1065.5,1065.5,1065.5,1065.5,"1,065.50",0.0,0.0,"1,065.50",25.00,"1,074.00","26,637.50",1,-8.5,0.00,-0.79,0.0,0.0,"1,221.90",995.00
