Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2023/02/28,191,RLI,36.79,397.0,412.0,391.1,405.0,405.00,0.0,0.0,402.70,"6,118.00",405.00,"2,463,696.00",156,0.0,20.9,0.0,5.34,0.57,626.00,310.00
2023/03/01,186,RLI,39.11,397.0,411.0,391.0,401.0,401.00,0.0,0.0,401.23,"3,693.00",405.00,"1,481,757.30",111,-4.00,20.00,-0.99,5.12,-0.06,626.00,310.00
2023/03/02,185,RLI,34.1,394.3,401.0,393.0,393.0,393.00,0.0,0.0,397.39,"5,359.00",401.00,"2,129,619.60",101,-8.0,8.0,-2.0,2.04,-1.12,626.00,310.00
2023/03/05,187,RLI,31.3,391.1,396.0,386.1,388.0,388.00,0.0,0.0,389.61,"4,448.00",393.00,"1,732,972.80",114,-5.0,9.9,-1.27,2.56,-0.41,626.00,310.00
2023/03/07,189,RLI,32.95,386.0,395.7,385.0,393.0,393.00,0.0,0.0,389.91,"4,132.00",388.00,"1,611,127.60",119,5.0,10.7,1.29,2.78,0.79,626.00,310.00
2023/03/09,188,RLI,47.8,393.0,413.0,390.1,413.0,413.00,0.0,0.0,401.24,"10,880.00",393.00,"4,365,490.20",167,20.0,22.9,5.09,5.87,2.85,626.00,310.00
2023/03/12,188,RLI,40.23,405.0,421.0,400.0,402.0,402.00,0.0,0.0,407.69,"3,740.00",413.00,"1,524,772.00",103,-11.0,21.0,-2.66,5.25,-1.42,626.00,310.00
2023/03/13,186,RLI,37.16,395.0,403.0,394.1,396.2,396.20,0.0,0.0,398.43,"2,222.00",402.00,"885,300.40",93,-5.8,8.9,-1.44,2.26,-0.56,626.00,310.00
2023/03/14,184,RLI,39.36,390.0,400.0,385.3,395.0,395.00,0.0,0.0,392.59,"4,730.00",396.20,"1,856,946.00",116,-1.2,14.7,-0.3,3.82,0.61,626.00,310.00
2023/03/16,184,RLI,36.21,390.3,399.0,390.3,393.0,393.00,0.0,0.0,393.69,"2,724.00",398.00,"1,072,403.00",79,-5.0,8.7,-1.26,2.23,-0.17,626.00,310.00
2023/03/19,185,RLI,34.89,388.2,400.0,388.2,393.1,393.10,0.0,0.0,394.17,"2,541.00",393.00,"1,001,587.00",118,0.1,11.8,0.03,3.04,-0.27,626.00,310.00
2023/03/20,186,RLI,40.12,391.1,402.0,391.1,394.0,394.00,0.0,0.0,395.93,"4,735.00",393.10,"1,874,732.50",130,0.9,10.9,0.23,2.79,-0.49,626.00,310.00
2023/03/22,191,RLI,33.27,395.0,400.0,385.0,387.0,387.00,0.0,0.0,389.95,"10,158.00",394.00,"3,961,096.90",183,-7.0,15.0,-1.78,3.9,-0.76,626.00,310.00
2023/02/01,188,RLI,35.89,432.0,432.3,421.7,432.3,432.30,0.0,0.0,426.44,"6,803.00",430.20,"2,901,044.40",186,2.1,10.6,0.49,2.51,1.36,626.00,310.00
2023/02/02,188,RLI,32.6,430.0,440.0,420.0,423.0,423.00,0.0,0.0,422.56,"6,215.00",432.30,"2,626,230.00",178,-9.3,20.0,-2.15,4.76,0.1,626.00,310.00
