Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,120 Days,180 Days,52 Weeks High,52 Weeks Low
2021/11/14,159,NBF3,65.58,8.46,8.77,8.46,8.77,8.66,"136,950.00",8.63,"1,185,780.20",82,0.14,0.31,1.62,3.66,1.27,7.48,7.39,8.77,6.74
2021/11/22,111,NBF3,50.49,10.0,10.08,9.69,9.88,9.89,"113,070.00",0.00,"1,118,660.77",124,9.88,0.39,0.0,4.02,-0.14,,,10.08,9.69
2021/11/23,111,NBF3,57.66,9.69,10.07,9.69,10.05,10.01,"66,129.00",9.88,"661,793.20",78,0.17,0.38,1.72,3.92,0.42,,,10.08,9.69
2021/11/24,111,NBF3,57.62,9.85,10.03,9.68,10.0,9.88,"32,850.00",10.05,"324,457.00",49,-0.05,0.35,-0.5,3.62,1.23,,,10.08,9.68
2021/11/25,112,NBF3,58.81,9.81,10.06,9.76,10.0,9.96,"40,740.00",10.00,"405,700.00",56,0.0,0.3,0.0,3.07,0.42,,,10.08,9.68
2021/11/28,113,NBF3,46.8,9.9,9.99,9.77,9.88,9.86,"33,418.00",10.00,"329,572.65",46,-0.12,0.22,-1.2,2.25,0.18,,,10.08,9.68
2021/11/29,110,NBF3,38.19,9.69,10.08,9.69,9.8,9.87,"33,880.00",9.88,"334,435.00",55,-0.08,0.39,-0.81,4.02,-0.73,,,10.08,9.68
2021/11/30,110,NBF3,36.71,9.7,9.92,9.62,9.92,9.78,"26,500.00",9.80,"259,072.60",44,0.12,0.3,1.22,3.12,1.45,,,10.08,9.62
2021/12/01,107,NBF3,40.49,9.93,9.93,9.7,9.89,9.74,"50,530.00",9.92,"492,396.00",58,-0.03,0.23,-0.3,2.37,1.47,,,10.08,9.62
2021/12/02,110,NBF3,39.47,9.7,9.92,9.57,9.66,9.72,"52,960.00",9.89,"514,737.56",46,-0.23,0.35,-2.33,3.66,-0.61,,,10.08,9.57
2021/12/05,108,NBF3,35.05,9.55,9.68,9.4,9.66,9.62,"28,460.00",9.66,"273,854.90",54,0.0,0.28,0.0,2.98,0.39,,,10.08,9.40
2021/12/06,109,NBF3,39.28,9.5,9.78,9.4,9.7,9.50,"73,177.00",9.66,"695,146.80",55,0.04,0.38,0.41,4.04,2.07,,,10.08,9.40
2021/12/07,110,NBF3,32.89,9.75,9.8,9.6,9.63,9.66,"18,530.00",9.70,"179,015.00",24,-0.07,0.20,-0.72,2.08,-0.32,,,10.08,9.40
2021/12/08,109,NBF3,46.25,9.5,9.79,9.45,9.6,9.60,"70,640.00",9.63,"678,269.10",60,-0.03,0.34,-0.31,3.6,-0.02,,,10.08,9.40
2021/12/09,113,NBF3,37.08,9.43,9.79,9.42,9.52,9.55,"24,800.00",9.60,"236,805.00",34,-0.08,0.37,-0.83,3.93,-0.3,,,10.08,9.40
2021/12/12,109,NBF3,32.23,9.34,9.6,9.34,9.51,9.49,"23,890.00",9.52,"226,830.20",38,-0.01,0.26,-0.11,2.78,0.16,,,10.08,9.34
2021/12/13,113,NBF3,37.47,9.51,9.6,9.4,9.43,9.53,"42,210.00",9.51,"402,198.00",43,-0.08,0.20,-0.84,2.13,-1.04,,,10.08,9.34
2021/12/14,106,NBF3,35.5,9.32,9.49,9.32,9.41,9.46,"10,440.00",9.43,"98,782.60",14,-0.02,0.17,-0.21,1.82,-0.55,,,10.08,9.32
2021/12/15,110,NBF3,38.35,9.44,9.6,9.28,9.35,9.39,"32,520.00",9.41,"305,235.00",45,-0.06,0.32,-0.64,3.45,-0.39,,,10.08,9.28
2021/12/16,109,NBF3,35.85,9.32,9.5,9.28,9.31,9.32,"18,750.00",9.35,"174,723.50",29,-0.04,0.22,-0.43,2.37,-0.09,,,10.08,9.28
2021/12/20,109,NBF3,44.42,9.14,9.49,9.13,9.49,9.19,"28,900.00",9.31,"265,586.40",49,0.18,0.36,1.93,3.94,3.16,,,10.08,9.13
2021/12/21,111,NBF3,51.87,9.31,9.51,9.31,9.51,9.41,"36,970.00",9.49,"347,897.40",44,0.02,0.20,0.21,2.15,1.05,,,10.08,9.13
2021/12/22,112,NBF3,50.51,9.32,9.53,9.32,9.53,9.43,"30,690.00",9.51,"289,401.40",41,0.02,0.21,0.21,2.25,1.05,,,10.08,9.13
2021/12/23,110,NBF3,47.55,9.5,9.72,9.17,9.41,9.48,"10,530.00",9.53,"99,793.00",31,-0.12,0.55,-1.26,6.0,-0.71,,,10.08,9.13
2021/12/26,159,NBF3,65.58,8.46,8.77,8.46,8.77,8.66,"136,950.00",8.63,"1,185,780.20",82,0.14,0.31,1.62,3.66,1.27,7.48,7.39,8.77,6.74
2021/12/27,114,NBF3,50.27,9.48,9.58,9.42,9.5,9.50,"44,850.00",9.45,"426,013.60",33,0.05,0.16,0.53,1.7,0.01,,,10.08,9.13
2021/12/28,109,NBF3,53.08,9.4,9.6,9.33,9.57,9.55,"47,150.00",9.50,"450,181.00",38,0.07,0.27,0.74,2.89,0.23,,,10.08,9.13
2021/12/29,110,NBF3,51.89,9.5,9.63,9.15,9.47,9.33,"35,200.00",9.57,"328,465.00",49,-0.1,0.48,-1.04,5.25,1.46,,,10.08,9.13
2022/01/02,116,NBF3,57.6,9.29,9.5,9.14,9.5,9.22,"60,550.00",9.47,"558,392.00",64,0.03,0.36,0.32,3.94,2.93,,,10.08,9.13
2022/01/03,109,NBF3,47.7,9.4,9.54,9.17,9.37,9.29,"48,140.00",9.50,"447,007.10",29,-0.13,0.37,-1.37,4.03,0.9,,,10.08,9.13
2022/01/04,114,NBF3,43.67,9.19,9.55,9.19,9.44,9.46,"44,030.00",9.37,"416,549.20",50,0.07,0.36,0.75,3.92,-0.22,,,10.08,9.13
2022/01/05,112,NBF3,51.74,9.35,9.65,9.26,9.46,9.55,"33,990.00",9.44,"324,479.80",42,0.02,0.39,0.21,4.21,-0.91,,,10.08,9.13
2022/01/06,117,NBF3,59.48,9.32,9.75,9.32,9.6,9.59,"48,880.00",9.46,"468,674.10",48,0.14,0.43,1.48,4.61,0.12,,,10.08,9.13
