Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022/11/16,78,KLBS,38.44,303.2,303.2,303.2,303.2,301.31,20.00,0.00,"6,026.10",5,303.2,0.0,0.0,0.0,0.62,303.20,303.20
2022/11/22,80,KLBS,48.27,309.2,315.3,309.2,315.3,312.25,20.00,303.20,"6,245.00",2,12.10,6.1,3.99,1.97,0.97,315.30,303.20
2022/11/28,84,KLBS,55.95,321.6,341.1,321.6,341.1,331.30,40.00,315.30,"13,252.00",4,25.8,19.5,8.18,6.06,2.87,341.10,303.20
2022/11/29,81,KLBS,50.22,347.9,354.8,347.9,354.8,351.35,20.00,341.10,"7,027.00",2,13.7,6.9,4.02,1.98,0.97,354.80,303.20
2022/11/30,82,KLBS,48.04,361.8,369.0,361.8,369.0,365.40,20.00,354.80,"7,308.00",2,14.2,7.2,4.0,1.99,0.98,369.00,303.20
2022/12/04,85,KLBS,52.39,376.3,391.4,376.3,391.4,384.99,40.00,369.00,"15,399.60",5,22.4,15.1,6.07,4.01,1.64,391.40,303.20
2022/12/05,84,KLBS,44.67,399.2,399.2,399.2,399.2,399.20,10.00,391.40,"3,992.00",1,7.8,0.0,1.99,0.0,0.0,399.20,303.20
2022/12/06,83,KLBS,44.22,407.1,415.2,407.1,415.2,411.15,20.00,399.20,"8,223.00",2,16.0,8.1,4.01,1.99,0.98,415.20,303.20
2022/12/07,85,KLBS,42.61,423.5,440.5,423.5,440.5,431.97,30.00,415.20,"12,959.00",3,25.3,17.0,6.09,4.01,1.94,440.50,303.20
2022/12/11,88,KLBS,40.18,449.3,458.2,449.3,458.2,453.75,20.00,440.50,"9,075.00",2,17.7,8.9,4.02,1.98,0.97,458.20,303.20
2022/12/12,87,KLBS,37.4,467.3,467.3,467.3,467.3,467.30,10.00,458.20,"4,673.00",1,9.1,0.0,1.99,0.0,0.0,467.30,303.20
2022/12/13,85,KLBS,36.49,476.6,476.6,476.6,476.6,476.60,10.00,467.30,"4,766.00",1,9.3,0.0,1.99,0.0,0.0,476.60,303.20
2022/12/14,87,KLBS,38.74,486.1,505.7,486.1,505.7,495.87,30.00,476.60,"14,876.00",3,29.1,19.6,6.11,4.03,1.94,505.70,303.20
2022/12/15,91,KLBS,32.12,515.8,515.8,515.8,515.8,515.80,10.00,505.70,"5,158.00",1,10.1,0.0,2.0,0.0,0.0,515.80,303.20
2022/12/18,88,KLBS,37.71,526.1,547.3,526.1,547.3,536.67,30.00,515.80,"16,100.00",3,31.5,21.2,6.11,4.03,1.94,547.30,303.20
2022/12/19,89,KLBS,39.19,558.2,580.6,558.2,580.6,569.37,30.00,547.30,"17,081.00",3,33.3,22.4,6.08,4.01,1.93,580.60,303.20
2022/12/20,89,KLBS,36.96,592.2,604.0,592.2,604.0,598.10,20.00,580.60,"11,962.00",2,23.4,11.8,4.03,1.99,0.98,604.00,303.20
2022/12/21,87,KLBS,32.99,616.0,616.0,616.0,616.0,616.00,11.00,604.00,"6,776.00",2,12.0,0.0,1.99,0.0,0.0,616.00,303.20
2022/12/22,87,KLBS,34.23,628.3,640.8,628.3,640.8,634.55,20.00,616.00,"12,691.00",2,24.8,12.5,4.03,1.99,0.98,640.80,303.20
2022/12/26,88,KLBS,40.09,653.6,704.8,653.6,704.8,679.66,50.00,640.80,"33,983.00",5,64.0,51.2,9.99,7.83,3.57,704.80,303.20
2022/12/27,91,KLBS,44.25,718.8,762.6,718.8,762.6,740.37,41.00,704.80,"30,355.00",5,57.8,43.80,8.2,6.09,2.92,762.60,303.20
2022/12/28,90,KLBS,46.43,777.8,838.8,777.8,838.8,820.08,80.00,762.60,"65,606.00",8,76.2,61.0,9.99,7.84,2.23,838.80,303.20
2022/12/29,92,KLBS,41.72,855.5,872.6,855.5,872.6,864.05,20.00,838.80,"17,281.00",2,33.8,17.1,4.03,2.0,0.98,872.60,303.20
2023/01/01,92,KLBS,46.5,890.0,959.8,890.0,959.8,935.36,70.00,872.60,"65,475.00",7,87.2,69.80,9.99,7.84,2.55,959.80,303.20
2023/01/02,87,KLBS,47.02,978.9,1055.7,978.9,1055.7,"1,009.61",60.00,959.80,"60,576.30",15,95.9,76.8,9.99,7.85,4.37,"1,055.70",303.20
2023/01/03,89,KLBS,49.7,1076.8,1161.2,1076.8,1161.2,"1,119.88",60.00,"1,055.70","67,193.00",6,105.5,84.4,9.99,7.84,3.56,"1,161.20",303.20
2023/01/04,90,KLBS,53.11,1184.4,1277.3,1184.4,1277.3,"1,274.34",840.00,"1,161.20","1,070,446.00",43,116.1,92.9,10.0,7.84,0.23,"1,277.30",303.20
2023/01/05,89,KLBS,54.54,1302.8,1405.0,1302.8,1405.0,"1,367.86","4,770.00","1,277.30","6,524,669.00",398,127.7,102.2,10.0,7.84,2.64,"1,405.00",303.20
2023/01/08,92,KLBS,52.1,1433.1,1545.5,1433.1,1545.5,"1,529.09","1,530.00","1,405.00","2,339,512.00",102,140.50,112.40,10.0,7.84,1.06,"1,545.50",303.20
2023/01/09,89,KLBS,55.83,1545.0,1700.0,1545.0,1700.0,"1,681.21","3,664.00","1,545.50","6,159,965.50",195,154.5,155.0,10.0,10.03,1.11,"1,700.00",303.20
2023/01/10,87,KLBS,52.38,1734.0,1870.0,1601.0,1603.1,"1,661.38","3,595.00","1,700.00","5,972,661.40",345,-96.9,269.0,-5.7,16.8,-3.64,"1,870.00",303.20
