Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low,120 Days,180 Days
2025/08/25,196,NRM,29.69,516.1,545.7,510.0,514.49,510.60,3.89,0.01,525.54,"215,831.00",525.84,"113,428,154.40",882,-11.35,35.7,-2.16,7.0,-2.15,645.00,402.00,,
2025/08/26,199,NRM,38.45,510.0,565.0,510.0,558.78,560.00,-1.22,0.0,541.68,"193,512.00",514.49,"104,820,642.80","1,232",44.29,55.0,8.61,10.78,3.06,645.00,402.00,,
2025/08/27,198,NRM,33.19,548.0,580.0,527.0,534.8,537.00,-2.2,0.0,557.65,"378,761.00",558.78,"211,215,889.60","1,683",-23.98,53.0,-4.29,10.06,-4.27,645.00,402.00,,
2025/08/28,197,NRM,30.79,535.0,549.0,526.8,535.73,537.00,-1.27,0.0,534.78,"137,302.00",534.80,"73,426,119.10",788,0.93,22.2,0.17,4.21,0.18,645.00,402.00,,
2025/08/31,197,NRM,30.56,530.0,530.0,490.0,495.84,490.00,5.84,0.01,507.26,"414,411.00",535.73,"210,216,152.30","1,917",-39.89,40.0,-7.45,8.16,-2.3,645.00,402.00,,
2025/09/01,201,NRM,25.46,495.0,499.0,478.0,481.18,487.90,-6.72,-0.01,485.96,"111,719.00",495.84,"54,291,097.10",797,-14.66,21.0,-2.96,4.39,-0.99,645.00,402.00,,
2025/09/02,202,NRM,23.5,490.0,498.0,479.3,479.89,480.90,-1.01,0.0,486.43,"66,820.00",481.18,"32,502,944.40",492,-1.29,18.7,-0.27,3.9,-1.36,645.00,402.00,,
2025/09/03,200,NRM,26.25,484.0,484.0,460.0,461.27,461.00,0.27,0.0,468.18,"108,809.00",479.89,"50,942,283.40",597,-18.62,24.0,-3.88,5.22,-1.5,645.00,402.00,,
2025/09/04,195,NRM,22.07,454.0,469.9,454.0,458.68,461.00,-2.32,-0.01,459.99,"72,789.00",461.27,"33,482,351.70",496,-2.59,15.9,-0.56,3.5,-0.29,645.00,402.00,,
2025/09/07,207,NRM,21.13,451.0,474.0,451.0,461.19,460.00,1.19,0.0,466.50,"70,906.00",458.68,"33,077,610.00",489,2.51,23.0,0.55,5.1,-1.15,645.00,402.00,,
2025/09/08,198,NRM,22.63,463.0,464.8,445.0,446.36,448.00,-1.64,0.0,450.81,"81,899.00",461.19,"36,920,598.90",555,-14.83,19.8,-3.22,4.45,-1.0,645.00,402.00,,
2025/09/18,149,NRM,23.7,438.0,438.0,424.0,425.0,425.00,0.0,0.0,430.56,"1,505.00",446.36,"647,989.00",11,-21.36,14.0,-4.79,3.3,-1.31,645.00,402.00,,
2025/09/21,203,NRM,33.3,416.5,441.0,408.0,436.61,438.00,-1.39,0.0,430.00,"94,945.00",425.00,"40,826,679.90",662,11.61,33.00,2.73,8.09,1.51,645.00,402.00,,
2025/09/23,202,NRM,34.58,430.0,455.0,430.0,450.0,450.00,0.0,0.0,445.50,"76,480.00",436.61,"34,071,897.30",510,13.39,25.0,3.07,5.81,1.0,645.00,402.00,,
2025/09/24,191,NRM,29.98,446.0,452.0,434.0,438.5,438.50,0.0,0.0,442.28,"49,324.00",450.00,"21,814,891.10",328,-11.50,18.0,-2.56,4.15,-0.86,645.00,402.00,,
