Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2021/03/07,80,LGILPO,45.34,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"26,355.00",331.00,"8,723,505.00",2,0.00,0.0,0.0,0.0,0.0,331.00,256.00
2021/01/27,80,LGILPO,58.01,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"79,050.00",331.00,"26,165,550.00",1,0.0,0.0,0.0,0.0,0.0,331.00,256.00
2020/12/30,77,LGILPO,51.87,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"68,916.00",331.00,"22,811,196.00",1,0.0,0.00,0.0,0.0,0.0,331.00,256.00
2021/01/03,78,LGILPO,48.5,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"25,906.00",331.00,"8,574,886.00",2,0.00,0.0,0.0,0.0,0.0,331.00,256.00
2021/01/05,77,LGILPO,46.61,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"12,460.00",331.00,"4,124,260.00",1,0.0,0.0,0.0,0.0,0.0,331.00,256.00
2020/12/16,75,LGILPO,53.84,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"114,843.00",331.00,"38,013,033.00",1,0.0,0.0,0.0,0.0,0.0,331.00,256.00
2020/11/26,76,LGILPO,72.05,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"79,050.00",331.00,"26,165,550.00",1,0.0,0.00,0.0,0.0,0.0,331.00,256.00
2020/11/29,77,LGILPO,71.3,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"104,724.00",331.00,"34,663,644.00",2,0.0,0.00,0.0,0.0,0.0,331.00,256.00
2020/11/30,76,LGILPO,65.94,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"89,185.00",331.00,"29,520,235.00",3,0.0,0.0,0.0,0.0,0.0,331.00,256.00
2020/12/01,75,LGILPO,65.95,331.0,331.0,331.0,331.0,331.00,0.0,0.0,331.00,"72,709.00",331.00,"24,066,679.00",1,0.0,0.0,0.0,0.0,0.0,331.00,256.00
2020/07/30,72,LGILPO,59.08,256.0,256.0,256.0,256.0,256.00,0.0,0.0,256.00,"22,441.00",261.00,"5,744,896.00",1,-5.0,0.0,-1.92,0.0,0.0,266.00,256.00
2020/07/27,70,LGILPO,63.95,266.0,266.0,261.0,261.0,261.00,0.0,0.0,261.10,"112,197.00",271.00,"29,294,402.00",2,-10.0,5.0,-3.69,1.92,-0.04,266.00,227.00
2019/07/28,64,LGILPO,45.01,228.0,228.0,227.0,227.0,227.00,0.0,0.0,227.50,"28,542.00",0.00,"6,493,305.00",4,227.0,1.0,0.0,0.44,-0.22,228.00,0.00
