Date,S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2018/09/02,84,NBBL,-,1009.0,1012.0,1000.0,1012.0,"1,012.00",0.0,0.0,"1,005.36",56.00,990.00,"56,300.00",3,22.0,12.0,2.22,1.2,0.66,"3,950.00",975.00
2019/04/18,85,NBBL,-,617.0,617.0,605.0,610.0,610.00,0.0,0.0,611.73,"1,150.00",628.00,"703,491.00",11,-18.0,12.0,-2.87,1.98,-0.28,"2,850.00",582.00
2019/04/22,87,NBBL,-,632.0,640.0,620.0,620.0,620.00,0.0,0.0,630.48,421.00,620.00,"265,432.00",9,0.0,20.0,0.0,3.23,-1.69,"2,850.00",582.00
2019/04/23,90,NBBL,-,631.0,631.0,620.0,620.0,620.00,0.0,0.0,626.33,300.00,620.00,"187,900.00",4,0.0,11.0,0.0,1.77,-1.02,"2,850.00",582.00
2019/04/24,88,NBBL,-,632.0,632.0,632.0,632.0,632.00,0.0,0.0,632.00,30.00,620.00,"18,960.00",3,12.0,0.0,1.94,0.0,0.0,"2,850.00",582.00
2019/04/25,92,NBBL,-,644.0,655.0,625.0,625.0,625.00,0.0,0.0,640.71,350.00,632.00,"224,250.00",6,-7.0,30.0,-1.11,4.8,-2.51,"2,850.00",582.00
2019/04/28,90,NBBL,-,629.0,652.0,625.0,641.0,641.00,0.0,0.0,633.75,442.00,625.00,"280,118.00",13,16.0,27.0,2.56,4.32,1.13,"2,850.00",582.00
2019/04/29,89,NBBL,-,641.0,641.0,628.0,638.0,638.00,0.0,0.0,634.86,977.00,641.00,"620,260.00",15,-3.0,13.0,-0.47,2.07,0.49,"2,850.00",582.00
2019/04/30,90,NBBL,-,626.0,626.0,615.0,615.0,615.00,0.0,0.0,619.48,203.00,638.00,"125,755.00",7,-23.0,11.0,-3.61,1.79,-0.73,"2,850.00",582.00
2019/05/02,89,NBBL,-,620.0,644.0,620.0,632.0,632.00,0.0,0.0,633.69,284.00,615.00,"179,968.00",9,17.0,24.0,2.76,3.87,-0.27,"2,850.00",582.00
2019/05/05,91,NBBL,-,625.0,625.0,620.0,625.0,625.00,0.0,0.0,621.90,420.00,632.00,"261,200.00",10,-7.0,5.0,-1.11,0.81,0.5,"2,850.00",582.00
2019/05/06,89,NBBL,-,615.0,615.0,613.0,613.0,613.00,0.0,0.0,613.10,596.00,625.00,"365,405.00",6,-12.0,2.0,-1.92,0.33,-0.02,"2,850.00",582.00
2019/05/07,89,NBBL,-,617.0,629.0,610.0,610.0,610.00,0.0,0.0,611.82,"1,560.00",613.00,"954,440.00",8,-3.0,19.0,-0.49,3.11,-0.3,"2,850.00",582.00
2019/05/08,89,NBBL,-,621.0,622.0,621.0,622.0,622.00,0.0,0.0,621.33,90.00,610.00,"55,920.00",2,12.0,1.0,1.97,0.16,0.11,"2,850.00",582.00
2019/05/09,87,NBBL,-,634.0,634.0,610.0,610.0,610.00,0.0,0.0,617.64,110.00,622.00,"67,940.00",3,-12.0,24.0,-1.93,3.93,-1.25,"2,850.00",582.00
2019/05/12,85,NBBL,-,600.0,602.0,588.0,599.0,599.00,0.0,0.0,594.14,"2,819.00",610.00,"1,674,870.00",14,-11.0,14.0,-1.8,2.38,0.81,"2,850.00",582.00
2019/03/25,89,NBBL,-,598.0,615.0,598.0,609.0,609.00,0.0,0.0,604.96,"1,588.00",610.00,"960,672.00",18,-1.0,17.0,-0.16,2.84,0.66,"2,850.00",582.00
2019/03/26,88,NBBL,-,610.0,610.0,598.0,598.0,598.00,0.0,0.0,603.81,420.00,609.00,"253,600.00",4,-11.0,12.0,-1.81,2.01,-0.97,"2,850.00",582.00
2019/03/27,85,NBBL,-,600.0,609.0,600.0,609.0,609.00,0.0,0.0,604.50,200.00,598.00,"120,900.00",5,11.0,9.0,1.84,1.5,0.74,"2,850.00",582.00
2019/03/28,85,NBBL,-,605.0,605.0,605.0,605.0,605.00,0.0,0.0,605.00,20.00,609.00,"12,100.00",1,-4.0,0.0,-0.66,0.0,0.0,"2,850.00",582.00
2019/03/31,84,NBBL,-,598.0,609.0,598.0,605.0,605.00,0.0,0.0,605.02,253.00,605.00,"153,069.00",11,0.0,11.0,0.0,1.84,0.0,"2,850.00",582.00
2019/04/01,88,NBBL,-,615.0,615.0,613.0,614.0,614.00,0.0,0.0,614.00,301.00,605.00,"184,813.00",6,9.0,2.0,1.49,0.33,0.0,"2,850.00",582.00
2019/04/02,87,NBBL,-,605.0,606.0,605.0,605.0,605.00,0.0,0.0,605.05,201.00,614.00,"121,615.00",7,-9.0,1.0,-1.47,0.17,-0.01,"2,850.00",582.00
2019/04/03,86,NBBL,-,605.0,615.0,593.0,615.0,615.00,0.0,0.0,597.22,"1,455.00",605.00,"868,958.00",16,10.0,22.0,1.65,3.71,2.89,"2,850.00",582.00
2019/04/04,87,NBBL,-,610.0,610.0,595.0,600.0,600.00,0.0,0.0,599.08,"1,211.00",615.00,"725,490.00",19,-15.0,15.0,-2.44,2.52,0.15,"2,850.00",582.00
2019/04/07,88,NBBL,-,600.0,605.0,600.0,605.0,605.00,0.0,0.0,600.75,200.00,600.00,"120,150.00",3,5.0,5.0,0.83,0.83,0.7,"2,850.00",582.00
2019/04/08,87,NBBL,-,617.0,627.0,610.0,627.0,627.00,0.0,0.0,611.57,"1,207.00",605.00,"738,165.00",11,22.0,17.0,3.64,2.79,2.46,"2,850.00",582.00
2019/04/09,89,NBBL,-,627.0,630.0,627.0,630.0,630.00,0.0,0.0,628.91,157.00,627.00,"98,739.00",2,3.0,3.0,0.48,0.48,0.17,"2,850.00",582.00
2019/04/10,84,NBBL,-,618.0,618.0,618.0,618.0,618.00,0.0,0.0,618.00,200.00,630.00,"123,600.00",2,-12.0,0.0,-1.9,0.0,0.0,"2,850.00",582.00
2019/04/11,86,NBBL,-,606.0,610.0,606.0,608.0,608.00,0.0,0.0,607.29,566.00,618.00,"343,726.00",7,-10.0,4.0,-1.62,0.66,0.12,"2,850.00",582.00
2019/04/15,86,NBBL,-,610.0,620.0,600.0,620.0,620.00,0.0,0.0,609.67,240.00,608.00,"146,320.00",5,12.0,20.0,1.97,3.33,1.67,"2,850.00",582.00
2019/04/16,86,NBBL,-,629.0,632.0,625.0,628.0,628.00,0.0,0.0,628.39,490.00,620.00,"307,911.00",11,8.0,7.0,1.29,1.12,-0.06,"2,850.00",582.00
2019/02/25,86,NBBL,-,611.0,635.0,611.0,630.0,630.00,0.0,0.0,630.44,309.00,611.00,"194,805.00",8,19.0,24.0,3.11,3.93,-0.07,"2,850.00",600.00
2019/02/26,88,NBBL,-,620.0,635.0,618.0,626.0,626.00,0.0,0.0,630.24,"1,643.00",630.00,"1,035,489.00",24,-4.0,17.0,-0.63,2.75,-0.68,"2,850.00",600.00
2019/02/27,86,NBBL,-,638.0,648.0,629.0,629.0,629.00,0.0,0.0,632.56,558.00,626.00,"352,967.00",8,3.0,19.00,0.48,3.02,-0.57,"2,850.00",600.00
2019/03/03,90,NBBL,-,640.0,640.0,631.0,631.0,631.00,0.0,0.0,635.13,501.00,629.00,"318,202.00",9,2.0,9.0,0.32,1.43,-0.66,"2,850.00",600.00
2019/03/05,90,NBBL,-,622.0,641.0,622.0,639.0,639.00,0.0,0.0,633.26,"1,806.00",631.00,"1,143,664.00",7,8.0,19.0,1.27,3.05,0.9,"2,850.00",600.00
2019/03/06,89,NBBL,-,630.0,645.0,630.0,645.0,645.00,0.0,0.0,640.14,"1,323.00",639.00,"846,910.00",16,6.0,15.0,0.94,2.38,0.75,"2,850.00",600.00
2019/03/07,91,NBBL,-,642.0,650.0,640.0,650.0,650.00,0.0,0.0,645.53,692.00,645.00,"446,708.00",18,5.0,10.0,0.78,1.56,0.69,"2,850.00",600.00
2019/03/11,88,NBBL,-,660.0,668.0,660.0,668.0,668.00,0.0,0.0,663.07,595.00,648.00,"394,526.00",13,20.0,8.0,3.09,1.21,0.74,"2,850.00",600.00
