Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022/04/07,1,ACLBSL,40.20,995.00,"1,027.00",980.00,"1,010.00","1,010.04","1,758.00","1,002.00","1,775,649.10",55,8.00,47.00,0.80,4.80,0.00,"1,870.00",980.00
2022/04/07,2,ADBL,34.42,364.70,375.00,364.70,373.00,371.53,"22,876.00",366.90,"8,499,046.10",299,6.10,10.30,1.66,2.82,0.39,620.00,364.70
2022/04/07,3,AHPC,38.20,439.90,445.00,430.00,440.00,438.79,"110,681.00",433.00,"48,565,458.80",464,7.00,15.00,1.62,3.49,0.28,785.00,237.00
2022/04/07,4,AIL,30.98,676.90,678.00,665.00,670.00,672.54,"3,517.00",664.00,"2,365,340.00",99,6.00,13.00,0.90,1.95,-0.38,976.00,588.80
2022/04/07,5,AKJCL,34.85,265.00,270.00,259.70,266.00,265.86,"53,768.00",262.50,"14,294,856.80",331,3.50,10.30,1.33,3.97,0.05,502.00,143.00
2022/04/07,6,AKPL,34.89,445.00,453.00,441.00,449.00,448.11,"41,705.00",442.00,"18,688,223.10",383,7.00,12.00,1.58,2.72,0.20,882.40,314.00
2022/04/07,7,ALBSL,44.76,"1,325.00","1,355.00","1,325.00","1,339.90","1,337.13",601.00,"1,330.00","803,618.00",29,9.90,30.00,0.74,2.26,0.21,"2,101.20","1,176.00"
2022/04/07,8,ALICL,32.53,819.00,847.00,805.20,819.00,824.44,"15,375.00",808.00,"12,675,746.60",200,11.00,41.80,1.36,5.19,-0.66,"1,565.00",775.00
2022/04/07,9,API,40.88,324.00,330.00,318.00,323.00,324.10,"92,360.00",320.20,"29,934,234.50",703,2.80,12.00,0.87,3.77,-0.34,670.00,300.00
2022/04/07,10,BARUN,38.35,432.00,441.00,427.00,427.00,432.32,"20,171.00",426.00,"8,720,422.50",120,1.00,14.00,0.23,3.28,-1.25,763.40,225.00
2022/04/07,11,BBC,41.86,"4,182.00","4,297.00","4,121.00","4,297.00","4,226.35",480.00,"4,100.00","2,028,647.00",23,197.00,176.00,4.80,4.27,1.64,"8,208.00","3,024.00"
2022/04/07,12,BFC,33.79,410.00,421.00,405.00,411.00,413.77,"12,603.00",403.00,"5,214,722.50",124,8.00,16.00,1.99,3.95,-0.67,630.00,157.00
2022/04/07,13,BNHC,40.21,566.00,586.00,562.00,586.00,574.42,"5,225.00",566.00,"3,001,349.00",122,20.00,24.00,3.53,4.27,1.98,744.00,246.70
2022/04/07,14,BNT,28.18,"13,800.00","14,172.20","13,800.00","14,172.20","13,940.25",40.00,"13,622.00","557,610.00",3,550.20,372.20,4.04,2.70,1.64,"17,670.00","8,788.00"
