Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2022/07/15,1,ACLBSL,43.88,822.30,826.00,822.30,825.10,824.88,292.00,839.00,"240,866.30",13,-13.90,3.70,-1.66,0.45,0.03,"1,870.00",744.00
2022/07/15,2,ADBL,47.98,325.00,333.00,323.00,331.00,329.11,"23,305.00",324.90,"7,669,831.60",143,6.10,10.00,1.88,3.10,0.57,620.00,298.00
2022/07/15,3,ADBLD83,47.81,989.60,"1,066.00",989.60,"1,066.00","1,018.39",170.00,970.20,"173,126.00",6,95.80,76.40,9.87,7.72,4.47,"1,105.00",945.70
2022/07/15,4,AHPC,44.83,370.00,370.00,351.50,356.10,356.62,"54,583.00",364.80,"19,465,277.70",279,-8.70,18.50,-2.38,5.26,-0.15,785.00,310.00
2022/07/15,5,AIL,42.32,446.00,448.00,446.00,448.00,446.62,424.00,455.00,"189,366.00",12,-7.00,2.00,-1.54,0.45,0.31,900.00,422.10
2022/07/15,6,AKJCL,44.22,203.90,204.00,199.90,200.50,201.19,"14,354.00",203.90,"2,887,888.20",96,-3.40,4.10,-1.67,2.05,-0.34,502.00,162.00
2022/07/15,7,AKPL,45.58,468.00,468.00,450.00,459.00,456.90,"94,823.00",461.40,"43,324,757.20",465,-2.40,18.00,-0.52,4.00,0.46,882.40,369.20
2022/07/15,8,ALBSL,47.86,"1,195.00","1,230.00","1,191.70","1,200.00","1,203.62","1,483.00","1,216.00","1,784,968.20",31,-16.00,38.30,-1.32,3.21,-0.30,"2,101.20","1,147.00"
2022/07/15,9,ALICL,36.56,580.00,580.00,562.00,574.00,570.44,"20,777.00",574.10,"11,852,053.60",140,-0.10,18.00,-0.02,3.20,0.62,"1,513.00",484.00
2022/07/15,10,API,48.05,250.00,250.00,240.70,244.50,243.66,"96,160.00",250.00,"23,430,672.50",694,-5.50,9.30,-2.20,3.86,0.34,670.00,217.60
2022/07/15,11,BARUN,45.94,444.00,449.00,437.00,440.00,441.07,"18,671.00",444.00,"8,235,191.10",195,-4.00,12.00,-0.90,2.75,-0.24,763.40,345.60
